,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,init_deg_assort,fin_deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node,step19_isol,step19_unsupp,step19_far_dead_node,step20_isol,step20_unsupp,step20_far_dead_node,step21_isol,step21_unsupp,step21_far_dead_node,step22_isol,step22_unsupp,step22_far_dead_node
164,42,0.067,1678.5,500,1,3,4,414,482,14,0.692388319,0.589431933,0.579605327,0,6.714,0.004,498.5,2,0.518079982,nan,0.515242731,0.515242731,3,93,0.676178106,40,2,0.680161104,0,38,0.604614685,128,0,0.601272938,0,106,0.666315699,129,0,0.697984702,0,129,0.659218545,89,0,0.686791937,0,89,0.626343853,21,0,0.496236693,0,21,0.682977385,4,0,0.6345196,0,4,0.495021773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,42,0.067,1678.5,500,3,6,6,401,493,18,0.692388319,0.468262995,0.579605327,1,6.714,0.012,498.5,3,0.518079982,nan,0.336634284,0.336634284,3,92,0.686791937,7,3,0.559215122,0,7,0.494854874,91,0,0.666315699,0,91,0.671162417,16,0,0.51666603,0,16,0.595202644,111,0,0.673555059,0,111,0.682977385,149,0,0.680161104,0,149,0.697984702,20,0,0.52740143,0,20,0.453961087,3,0,0.500887759,0,3,0.505392528,1,0,0.496236693,0,1,0.219302934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,42,0.067,1678.5,500,1061.5,1459.5,796,5,99,4,0.692388319,0.697984702,0.01093099,0.009746807,6.714,4.246,499,398,-1.46E-05,0.014902437,0.455421196,0.455421196,3,94,0.657761745,2,3,0.529591762,0,2,0.494991157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,42,0.067,1678.5,500,1092,1493,802,3,95,3,0.692388319,0.697984702,0.01093099,0.014021369,6.714,4.368,499,401,-1.46E-05,0.022278105,0.396689203,0.336763203,3,92,0.686791937,0,3,0.493109994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,43,0.067,1652.5,500,1048.5,1413.5,730,40,130,8,0.695708867,0.701501933,0.577430141,0.569955782,6.61,4.194,496,365,0.591651905,0.642749217,0.399737288,0.340241351,9,90,0.689915801,3,9,0.655518772,0,3,0.376815737,22,0,0.623468756,0,22,0.628953469,6,0,0.607109966,0,6,0.458132774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,43,0.067,1652.5,500,1001.5,1356.5,710,46,144,7,0.695708867,0.676328214,0.577430141,0.581697121,6.61,4.006,496,355,0.591651905,0.568159782,0.399737288,0.39681782,9,98,0.689915801,11,9,0.663967284,13,11,0.620949671,11,13,0.630352663,2,11,0.701501933,0,2,0.577926733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,43,0.067,1652.5,500,1044.5,1446.5,804,3,93,4,0.695708867,0.701501933,0.013832661,0.012654289,6.61,4.178,499,402,0.008831769,0.017814349,0.572198947,0.548552013,2,90,0.676328214,1,2,0.651446642,0,1,0.175765828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,43,0.067,1652.5,500,1032.5,1427.5,790,6,104,4,0.695708867,0.701501933,0.013832661,0.015863159,6.61,4.13,499,395,0.008831769,0.016477282,0.632381797,0.64741365,2,98,0.668941427,4,2,0.551538944,0,4,0.531745207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,44,0.067,1655,500,1100,1478,756,25,119,4,0.671224985,0.687296961,0.573825713,0.571517283,6.62,4.4,499,378,0.5978829,0.616494981,0.403310389,0.365118837,2,95,0.636392884,23,1,0.671954257,0,23,0.642383076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,44,0.067,1655,500,0,0,0,406,494,16,0.671224985,0,0.573825713,0,6.62,0,499,0,0.5978829,0,0,0,2,91,0.681625354,26,1,0.671954257,0,24,0.605112908,4,0,0.50992466,0,4,0.515192185,115,0,0.672083397,0,115,0.647011049,155,0,0.64560527,0,155,0.672701775,83,0,0.687296961,0,83,0.61160579,18,0,0.558264723,0,18,0.539999019,3,0,0.510649915,0,3,0.520037448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,44,0.067,1655,500,1053.5,1453.5,800,2,98,4,0.671224985,0.687296961,0.013288362,0.012809864,6.62,4.214,500,400,0.003106419,0.011790216,0.363164219,0.363164219,0,96,0.636392884,2,0,0.472437914,0,2,0.598007872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,44,0.067,1655,500,1043.5,1444.5,802,3,95,4,0.671224985,0.687296961,0.013288362,0.01349571,6.62,4.174,500,401,0.003106419,0.000656955,0.247543367,0.34801502,0,92,0.681625354,3,0,0.460422252,0,3,0.603851486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,45,0.067,1669.5,500,1,3,4,409,487,14,0.671853614,0.534686834,0.598476706,0,6.678,0.004,490,2,0.617065131,nan,0.391441016,0.391441016,20,98,0.670548472,35,18,0.659261276,22,35,0.673158756,181,14,0.626999303,0,171,0.589520496,118,0,0.634683012,0,118,0.577206646,27,0,0.534524907,0,27,0.548818062,5,0,0.510603865,0,5,0.423594986,1,0,0.437579743,0,1,0.476843606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,45,0.067,1669.5,500,1023,1386,726,46,128,4,0.671853614,0.673158756,0.598476706,0.588831732,6.678,4.092,490,363,0.617065131,0.625718925,0.388865709,0.38628617,20,90,0.670548472,26,14,0.659261276,0,24,0.577206646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,45,0.067,1669.5,500,1069,1467,796,2,102,3,0.671853614,0.673158756,0.016864252,0.019873901,6.678,4.276,499,398,0.006275382,-0.009345801,0.539150123,0.620474943,2,100,0.665263903,0,2,0.650406084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,45,0.067,1669.5,500,1075,1474,798,4,98,6,0.671853614,0.673158756,0.016864252,0.019210099,6.678,4.3,499,399,0.006275382,-0.000817978,0.419088756,0.456057976,2,94,0.670548472,1,2,0.472761674,0,1,0.497001875,1,0,0.243027589,0,1,0.409281131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,46,0.067,1676.5,500,1175.5,1569.5,788,8,104,4,0.690639798,0.699896685,0.604503585,0.60120919,6.706,4.702,499,394,0.587000249,0.604013787,0.500414795,0.207994044,2,96,0.687823999,6,2,0.684150046,0,6,0.43387351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,46,0.067,1676.5,500,0,0,0,489,411,12,0.690639798,0,0.604503585,0,6.706,0,499,0,0.587000249,0,0,0,2,92,0.687823999,214,2,0.684150046,2,160,0.675029737,208,1,0.699896685,0,137,0.589750525,49,0,0.563626538,0,13,0.486655251,12,0,0.515806516,0,4,0.462113775,2,0,0.424464854,0,2,0.430779132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,46,0.067,1676.5,500,1105,1507,804,0,96,2,0.690639798,0.699896685,0.015313595,0.016664513,6.706,4.42,500,402,0.034326638,0.03182373,0.45654424,0.404526433,0,96,0.687823999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,46,0.067,1676.5,500,1090,1491,802,3,95,4,0.690639798,0.699896685,0.015313595,0.015330506,6.706,4.36,500,401,0.034326638,0.017429482,0.453263261,0.464944727,0,92,0.687823999,3,0,0.470142256,0,3,0.543979604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,47,0.067,1647.5,500,970.5,1323.5,706,57,137,9,0.676311646,0.657570999,0.591275847,0.594997849,6.59,3.882,483,353,0.571013872,0.531353106,0.40330781,0.297405355,34,87,0.684800565,8,27,0.582268576,8,8,0.506005118,0,8,0.570311573,6,0,0.576392886,0,6,0.54766359,1,0,0.602687241,0,1,0.232136022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,47,0.067,1647.5,500,974,1323,698,60,142,10,0.676311646,0.667822727,0.591275847,0.588642502,6.59,3.896,483,349,0.571013872,0.57236814,0.382124953,0.309108354,34,85,0.684800565,9,31,0.653326279,4,9,0.533518279,4,4,0.525922668,3,4,0.511981272,5,3,0.561161311,0,5,0.637210966,1,0,0.515896228,0,1,0.353340059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,47,0.067,1647.5,500,1066,1465,798,4,98,4,0.676311646,0.684800565,0.016296975,0.018586607,6.59,4.264,500,399,0.020363134,-0.005562661,0.499250069,0.41953339,1,94,0.677967681,3,1,0.555377917,0,3,0.546596976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,47,0.067,1647.5,500,1096.5,1501.5,810,2,88,4,0.676311646,0.684800565,0.016296975,0.017177315,6.59,4.386,500,405,0.020363134,0.008276973,0.326756598,0.347679692,1,86,0.657570999,1,1,0.654565727,0,1,0.509251468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,48,0.067,1632.5,500,1044.5,1421.5,754,35,111,4,0.68276033,0.695714008,0.601075347,0.577813021,6.53,4.178,490,377,0.599762738,0.59448569,0.371259985,0.248189593,20,90,0.669806651,15,11,0.60800751,0,10,0.586574097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,48,0.067,1632.5,500,1,3,4,408,488,17,0.68276033,0.545609366,0.601075347,0,6.53,0.004,490,2,0.599762738,nan,0.48466836,0.48466836,20,84,0.669806651,7,16,0.654079952,5,7,0.695714008,0,5,0.548325771,41,0,0.535758896,0,41,0.595159313,23,0,0.483482717,0,23,0.604139136,153,0,0.656148449,0,153,0.688214313,135,0,0.680173934,0,135,0.633365909,23,0,0.581305589,0,23,0.440037568,1,0,0.269766501,0,1,0.551802225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,48,0.067,1632.5,500,1059.5,1460.5,802,1,97,4,0.68276033,0.695714008,0.012600164,0.012602485,6.53,4.238,499.5,401,-0.028992356,-0.004068962,0.341383483,0.341383483,0,96,0.669806651,1,0,0.296853602,0,1,0.491918098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,48,0.067,1632.5,500,1064.5,1469.5,810,1,89,4,0.68276033,0.695714008,0.012600164,0.013081164,6.53,4.258,499.5,405,-0.028992356,-0.0207745,0.400960509,0.400960509,0,88,0.666781901,1,0,0.388697887,0,1,0.369843599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,49,0.067,1657.5,500,5,9,8,410,482,14,0.687612041,0.499399116,0.588820665,0.791666667,6.63,0.02,483.5,4,0.524097813,nan,0.353775658,0.353775658,33,84,0.688037658,15,21,0.664381622,0,15,0.586908831,115,0,0.640278492,0,115,0.612231991,157,0,0.687186423,0,157,0.687282177,64,0,0.665925999,0,64,0.632307942,23,0,0.569591643,0,23,0.627943522,3,0,0.543464557,0,3,0.235318802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,49,0.067,1657.5,500,1,3,4,409,487,13,0.687612041,0.454452402,0.588820665,0,6.63,0.004,483.5,2,0.524097813,nan,0.390510728,0.390510728,33,86,0.673428695,13,29,0.640278492,132,13,0.647408477,5,130,0.688037658,168,3,0.687282177,0,168,0.640758404,53,0,0.687186423,0,53,0.552833247,4,0,0.350033995,0,4,0.317903804,1,0,0.21470391,0,1,0.3920383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,49,0.067,1657.5,500,1065,1461,792,6,102,4,0.687612041,0.687282177,0.01137049,0.012256311,6.63,4.26,499,396,0.022246143,0.016469538,0.301638512,0.372794151,2,96,0.688037658,4,2,0.587522275,0,4,0.665925999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,49,0.067,1657.5,500,1076.5,1479.5,806,2,92,3,0.687612041,0.688037658,0.01137049,0.011500038,6.63,4.306,499,403,0.022246143,-0.000442056,0.497287898,0.497287898,2,90,0.656894551,0,2,0.387058476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,50,0.067,1641,500,1,3,4,480,416,13,0.673665756,0.537992296,0.597812802,0,6.564,0.004,495.5,2,0.633047319,nan,0.455773899,0.455773899,161,79,0.673113171,11,148,0.642250749,152,10,0.664843671,18,84,0.626637758,110,9,0.674218342,6,63,0.654289746,17,1,0.489843235,0,17,0.665930773,4,0,0.546452023,0,4,0.333299942,1,0,0.27821413,0,1,0.514533913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,50,0.067,1641,500,0,0,0,464,436,11,0.673665756,0,0.597812802,0,6.564,0,495.5,0,0.633047319,0,0,0,161,67,0.669130553,5,144,0.665420468,171,1,0.673113171,40,167,0.674218342,78,6,0.633759962,2,44,0.524191855,5,1,0.493094428,0,4,0.353654446,2,0,0.311820421,0,2,0.262721013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,50,0.067,1641,500,1084,1484,800,5,95,4,0.673665756,0.674218342,0.014227134,0.015040231,6.564,4.336,499,400,0.002393596,-0.00338855,0.553191622,0.322822077,3,91,0.673113171,2,2,0.614612963,0,2,0.625431709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,50,0.067,1641,500,1096,1498,804,7,89,5,0.673665756,0.674218342,0.014227134,0.015018633,6.564,4.384,499,402,0.002393596,0.004947751,0.496187525,0.401287614,3,82,0.626710509,3,3,0.542314896,1,3,0.614612963,0,1,0.338750967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,51,0.067,1685.5,500,963,1298,670,71,159,7,0.688716512,0.676303939,0.591556092,0.591494525,6.742,3.852,491.5,335,0.593783421,0.608114095,0.3093027,0.290477196,17,95,0.700676243,26,14,0.676756781,19,23,0.606460477,8,18,0.651951387,1,8,0.578278958,0,1,0.300756664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,51,0.067,1685.5,500,1051.5,1419.5,736,42,122,5,0.688716512,0.67700322,0.591556092,0.584048771,6.742,4.206,491.5,368,0.593783421,0.607093244,0.315581259,0.308439516,17,84,0.700676243,24,14,0.695544878,1,23,0.578278958,0,1,0.341261141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,51,0.067,1685.5,500,1091.5,1489.5,796,3,101,4,0.688716512,0.700676243,0.012880861,0.012789047,6.742,4.366,499.5,398,-0.009735699,-0.003781379,0.354677803,0.439971075,0,98,0.695544878,3,0,0.58701674,0,3,0.497426864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,51,0.067,1685.5,500,1116,1522,812,1,87,4,0.688716512,0.695544878,0.012880861,0.010143749,6.742,4.464,499.5,406,-0.009735699,-0.00021591,0.435329945,0.470738606,0,86,0.700676243,1,0,0.410495663,0,1,0.511078561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,52,0.067,1725.5,500,1,3,4,403,493,16,0.691684981,0.504562207,0.606962985,0,6.902,0.004,495.5,2,0.619771337,nan,0.483562477,0.483562477,15,94,0.673357793,8,11,0.530846969,4,8,0.518077246,38,4,0.667858852,2,38,0.571337533,57,2,0.659342709,0,57,0.684494911,181,0,0.644464064,0,181,0.649762451,73,0,0.549376533,0,73,0.649783773,22,0,0.648395393,0,22,0.698875051,3,0,0.652171899,0,3,0.423076033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,52,0.067,1725.5,500,0,0,0,513,387,10,0.691684981,0,0.606962985,0,6.902,0,495.5,0,0.619771337,0,0,0,15,89,0.673357793,130,10,0.698875051,61,111,0.684494911,121,44,0.667858852,117,51,0.630463323,37,47,0.605970509,27,20,0.599350594,5,10,0.499171859,0,5,0.365425361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,52,0.067,1725.5,500,1096.5,1492.5,792,5,103,4,0.691684981,0.698875051,0.015432853,0.016265055,6.902,4.386,500,396,-0.015156608,-0.009052574,0.370896004,0.370896004,0,98,0.673357793,5,0,0.649762451,0,5,0.5804325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,52,0.067,1725.5,500,1136.5,1539.5,806,2,92,4,0.691684981,0.698875051,0.015432853,0.016046257,6.902,4.546,500,403,-0.015156608,-0.021587531,0.444519069,0.444519069,0,90,0.642352845,2,0,0.451449187,0,2,0.568680408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,53,0.067,1648,500,0,0,0,412,488,12,0.68891967,0,0.610448915,0,6.592,0,494.5,0,0.571037556,0,0,0,11,92,0.675912945,118,6,0.638744667,4,115,0.693398613,203,0,0.675468165,0,199,0.628108072,63,0,0.684440726,0,63,0.649618223,10,0,0.549640286,0,10,0.593274324,3,0,0.588183768,0,3,0.545559105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,53,0.067,1648,500,0,0,0,490,410,10,0.68891967,0,0.610448915,0,6.592,0,494.5,0,0.571037556,0,0,0,11,94,0.666380183,199,7,0.675468165,1,147,0.684440726,195,1,0.693398613,0,127,0.66778055,76,0,0.633354734,0,30,0.566511339,8,0,0.619453669,0,4,0.504659471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,53,0.067,1648,500,1066.5,1464.5,796,5,99,4,0.68891967,0.693398613,0.011303202,0.009782017,6.592,4.266,500,398,0.003385039,-0.016105983,0.467895855,0.357436285,0,94,0.675912945,5,0,0.521599603,0,5,0.432799333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,53,0.067,1648,500,1041.5,1442.5,802,1,97,4,0.68891967,0.693398613,0.011303202,0.00993233,6.592,4.166,500,401,0.003385039,-0.012126606,0.517717061,0.517717061,0,96,0.664957374,1,0,0.469684043,0,1,0.298357944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,54,0.067,1614,500,0,0,0,412,488,13,0.689990634,0,0.596299909,0,6.456,0,496,0,0.573032221,0,0,0,26,93,0.696210691,17,25,0.646843789,166,9,0.683020216,0,158,0.56407488,162,0,0.657775575,0,162,0.683770577,35,0,0.612411794,0,35,0.672484673,4,0,0.63519395,0,4,0.445884593,2,0,0.456337843,0,2,0.553050626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,54,0.067,1614,500,1068.5,1453.5,770,27,103,4,0.689990634,0.695498637,0.596299909,0.58857429,6.456,4.274,496,385,0.573032221,0.591111676,0.427482424,0.45333374,26,82,0.696210691,1,20,0.567241394,0,1,0.474736882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,54,0.067,1614,500,1031.5,1431.5,800,3,97,4,0.689990634,0.696210691,0.014860144,0.012274052,6.456,4.126,500,400,-0.032561551,-0.043376448,0.275295028,0.275295028,1,94,0.695498637,2,1,0.467589863,0,2,0.458742222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,54,0.067,1614,500,1062,1466,808,2,90,4,0.689990634,0.695498637,0.014860144,0.015936065,6.456,4.248,500,404,-0.032561551,-0.021204649,0.234535356,0.227300463,1,88,0.696210691,1,1,0.552900133,0,1,0.308427847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,55,0.067,1663,500,1055.5,1417.5,724,43,133,4,0.6907643,0.690648344,0.596099974,0.58975032,6.652,4.222,495.5,362,0.571914047,0.536304921,0.340587931,0.310217193,11,95,0.660484272,32,9,0.690880257,0,29,0.622567831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,55,0.067,1663,500,1086,1460,748,36,116,6,0.6907643,0.690648344,0.596099974,0.608583662,6.652,4.344,495.5,374,0.571914047,0.5638227,0.341555075,0.286465978,11,82,0.667135514,16,9,0.690880257,6,16,0.621040219,3,6,0.575838363,0,3,0.533930807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
