,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,init_deg_assort,fin_deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node
337,85,0.073,1952.0,500.0,0,0.0,0,358,442,10,0.6892774527111458,0,0.6138518894058401,0,7.808,0.0,489,0,0.6118062517440632,0,0,0,22,159,0.6784928260665879,195,9,0.6916960019027651,25,179,0.6677648997917784,103,1,0.6545102079345149,0,81,0.6381713950053838,10,0,0.6206210216833864,0,10,0.6097772826556286,3,0,0.6157211827548768,0,3,0.37547685140480563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,85,0.073,1952.0,500.0,1188,1575.0,774,1,25,4,0.6892774527111458,0.6916960019027651,0.015671707214354257,0.01632447368881476,7.808,4.752,500,387,0.011623673840653648,0.01177749364137933,0.43410398310915665,0.43410398310915665,0,24,0.2991678447609236,1,0,0.3113230302031997,0,1,0.279037978993615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,85,0.073,1952.0,500.0,776,1090.0,628,4,168,4,0.6892774527111458,0.6916960019027651,0.015671707214354257,0.013878663799045966,7.808,3.104,500,314,0.011623673840653648,0.04078152456661886,0.5194639300441054,0.6303322491586014,0,164,0.6784928260665879,4,0,0.5593119630916125,0,4,0.576184619800964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,86,0.073,2003.0,500.0,360,466.0,212,290,298,9,0.6944812221582184,0.6739394663746746,0.6114492238052595,0.6332061020740263,8.012,1.44,499.5,106,0.5396816923633397,0.4542338416220313,0.47519366600722995,0.4045328161011015,162,16,0.6923148529164074,0,154,0.6573117409187509,112,0,0.6966475914000293,0,112,0.6756812816715256,8,0,0.508699912705074,0,8,0.5010136631373293,8,0,0.3091589244942542,0,8,0.321610081898569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,86,0.073,2003.0,500.0,0,0.0,0,479,321,9,0.6944812221582184,0,0.6114492238052595,0,8.012,0.0,499.5,0,0.5396816923633397,0,0,0,162,133,0.6923148529164074,196,42,0.6966475914000293,50,112,0.6602466368134307,62,9,0.6739394663746746,3,22,0.6573117409187509,4,1,0.653082941320024,1,2,0.5459794208240468,1,0,0.5253093770935259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,86,0.073,2003.0,500.0,1222.5,1611.5,778,0,22,2,0.6944812221582184,0.6966475914000293,0.013161470108838513,0.013541742462050935,8.012,4.890000000000001,500,389,-0.011398863573231152,-0.0185287454311573,0.42569442105961214,0.42569442105961214,0,22,0.30420966083773193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,86,0.073,2003.0,500.0,810,1123.0,626,4,170,4,0.6944812221582184,0.6966475914000293,0.013161470108838513,0.012467865822498411,8.012,3.24,500,313,-0.011398863573231152,-0.007173009666711616,0.4266286356119755,0.4266286356119755,0,166,0.6791583314639635,4,0,0.6756812816715256,0,4,0.6093909093841052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,87,0.073,1907.0,500.0,1132.5,1450.5,636,67,97,6,0.6949144857279359,0.6979866804710579,0.611607800460506,0.6263365172563287,7.628,4.529999999999999,499,318,0.4879275513798519,0.5133740165069579,0.5284772586517061,0.40992144030673905,1,30,0.5356075105458982,62,1,0.6575889804230756,0,62,0.6718272564083192,4,0,0.4720842279710849,0,4,0.4766441260562271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,87,0.073,1907.0,500.0,929.5,1241.5,624,11,165,4,0.6949144857279359,0.6918422909848139,0.611607800460506,0.6056273587523586,7.628,3.718,499,312,0.4879275513798519,0.5638644402885601,0.37534212216508933,0.3074985404027891,1,155,0.6979866804710579,10,0,0.6119356542882026,0,10,0.5839091429369329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,87,0.073,1907.0,500.0,1125,1505.0,760,5,35,5,0.6949144857279359,0.6979866804710579,0.014955596876043628,0.015764805370068524,7.628,4.5,499.5,380,0.00543664487020004,-0.022481165269737678,0.5339992931668852,0.42146464556388763,3,30,0.5710673997126987,1,3,0.5774154178482034,1,1,0.5339315108394944,0,1,0.5726458971130165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,87,0.073,1907.0,500.0,755,1069.0,628,9,163,4,0.6949144857279359,0.6918422909848139,0.014955596876043628,0.015651855221918917,7.628,3.02,499.5,314,0.00543664487020004,-0.0003275356501934515,0.40654743784740127,0.5125199202730144,3,155,0.6979866804710579,6,2,0.6227127948121464,0,6,0.6372072418329446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,88,0.073,1884.0,500.0,1345,1726.0,762,10,28,5,0.6964916383168458,0.6976731317866905,0.6069110424158615,0.6280422297154578,7.536,5.38,496,381,0.5433651504188348,0.5295412161936808,0.3948095946524126,0.31791966510454694,8,18,0.695310144847001,1,8,0.6672659327609254,1,1,0.5261853178939002,0,1,0.5177467260279118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,88,0.073,1884.0,500.0,1,3.0,4,324,472,12,0.6964916383168458,0.5752929281912662,0.6069110424158615,0.0,7.536,0.004,496,2,0.5433651504188348,nan,0.49537779339869537,0.49537779339869537,8,155,0.695310144847001,124,6,0.6672659327609254,0,119,0.6929058536413596,128,0,0.6853351247227562,0,128,0.6976731317866905,54,0,0.6683108748274424,0,54,0.6480270338575276,9,0,0.5230023118826633,0,9,0.6529807800999836,1,0,0.41139288021588644,0,1,0.5158214166069086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,88,0.073,1884.0,500.0,1138.5,1528.5,780,1,19,3,0.6964916383168458,0.6976731317866905,0.01755521700521699,0.014460169460169453,7.536,4.554,500,390,0.012849291896434674,0.015394450872074097,0.44032346969929176,0.3800563775561836,1,18,0.49971928414895683,0,1,0.43095942938532245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,88,0.073,1884.0,500.0,762.5,1078.5,632,6,162,4,0.6964916383168458,0.6976731317866905,0.01755521700521699,0.012483560743054414,7.536,3.05,500,316,0.012849291896434674,0.008234693382140576,0.469083033509366,0.4152505606261068,1,156,0.6744037261614587,5,1,0.5665862052092336,0,5,0.5470351896582031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,89,0.073,1946.5,500.0,1319.5,1693.5,748,7,45,5,0.6893914226465152,0.6937544083699833,0.59989419678387,0.615588852620938,7.786,5.2780000000000005,498,374,0.5754235205286713,0.5615046135163024,0.34832580297066407,0.36657418030925665,4,38,0.6363117011404456,0,4,0.6661149757865491,3,0,0.6850284369230473,0,3,0.6220189056336106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,89,0.073,1946.5,500.0,777.5,1059.5,564,35,201,8,0.6893914226465152,0.6843215290428821,0.59989419678387,0.5708625003837771,7.786,3.1100000000000003,498,282,0.5754235205286713,0.5456432150609727,0.31447562104945725,0.3627479418039694,4,170,0.6754571732413799,20,1,0.6937544083699833,0,19,0.5580896437142822,9,0,0.6553154338922721,0,9,0.6040122425236412,2,0,0.6388920749190562,0,2,0.2891958936045891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,89,0.073,1946.5,500.0,1120.5,1500.5,760,1,39,3,0.6893914226465152,0.6937544083699833,0.015835309539102085,0.017448151263940722,7.786,4.482,500,380,-0.01698926021397584,-0.009327577718053766,0.590547065210096,0.4365023775898602,1,38,0.3306847447610713,0,1,0.38686147812015304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,89,0.073,1946.5,500.0,731,1042.0,622,3,175,4,0.6893914226465152,0.6937544083699833,0.015835309539102085,0.014035740965001414,7.786,2.924,500,311,-0.01698926021397584,0.02782091567641131,0.4526221930956419,0.4526221930956419,1,172,0.6754571732413799,2,1,0.519996679466829,0,2,0.502888511604571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,90,0.073,1921.0,500.0,1325.5,1694.5,738,14,48,5,0.6880072368765674,0.6897670652522251,0.6036400633937786,0.6142191149175968,7.684,5.302,495.5,369,0.6104326381281104,0.6333746252329202,0.43291785576882946,0.37914605922404,13,35,0.6441354026913922,0,12,0.652059402673948,1,0,0.25569285621585286,0,1,0.27828267873688844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,90,0.073,1921.0,500.0,1,3.0,4,322,474,11,0.6880072368765674,0.5531691960093912,0.6036400633937786,0.0,7.684,0.004,495.5,2,0.6104326381281104,nan,0.45635288881324765,0.45635288881324765,13,160,0.6897670652522251,24,11,0.6862474085009097,132,20,0.682456042603743,0,130,0.6492721079337254,134,0,0.6723285284712746,0,134,0.6507839389561659,17,0,0.5567223111609133,0,17,0.570087695660547,2,0,0.49271533434003434,0,2,0.4566623245136145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,90,0.073,1921.0,500.0,1121.5,1502.5,762,1,37,3,0.6880072368765674,0.6897670652522251,0.01592660946724412,0.018129450019213785,7.684,4.486000000000001,500,381,0.03176151856902158,0.03404956530022259,0.5660588184671244,0.4555125383977848,1,36,0.6637487275336155,0,1,0.6369654414900062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,90,0.073,1921.0,500.0,775,1089.0,628,6,166,4,0.6880072368765674,0.6862474085009097,0.01592660946724412,0.018710951115409713,7.684,3.1,500,314,0.03176151856902158,-0.005301498639736192,0.37464642495925415,0.37464642495925415,1,161,0.6897670652522251,5,0,0.5070373556642683,0,5,0.6560841992078177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,91,0.073,1884.0,500.0,1338.5,1715.5,754,12,34,3,0.6971103464181585,0.6979101493461808,0.6092154845154849,0.617278315554177,7.536,5.354,495.5,377,0.5151407258359383,0.572281098999924,0.45583127483029895,0.35503434176886406,11,24,0.4925034677366339,1,10,0.5152334488695506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,91,0.073,1884.0,500.0,824.5,1124.5,600,24,176,4,0.6971103464181585,0.6979101493461808,0.6092154845154849,0.5933253135753134,7.536,3.298,495.5,300,0.5151407258359383,0.5202435264767307,0.47382793247109023,0.3759435137064049,11,155,0.6689315913489813,13,8,0.5870994975439403,0,13,0.5836465984682998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,91,0.073,1884.0,500.0,1158,1544.0,772,2,26,3,0.6971103464181585,0.6979101493461808,0.01656307542379685,0.016836862044115913,7.536,4.632,499.5,386,0.013937620738710878,0.02873956779935597,0.5149598114770852,0.42410441093741225,2,24,0.46961403375347155,0,2,0.4459610233619698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,91,0.073,1884.0,500.0,777,1089.0,624,9,167,6,0.6971103464181585,0.6979101493461808,0.01656307542379685,0.01791241166241165,7.536,3.108,499.5,312,0.013937620738710878,-0.00719307668907071,0.43782180104495494,0.43782180104495494,2,158,0.6689315913489813,6,2,0.5352653339816872,0,6,0.6138847909627569,1,0,0.47872082834071567,0,1,0.4393647576356233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,92,0.073,1960.5,500.0,1375.5,1754.5,758,8,34,5,0.6738766990550082,0.6751301345989215,0.5968467336331547,0.6155186636576067,7.8420000000000005,5.502000000000001,499,379,0.5767261871149421,0.5659045277196038,0.4207246540630478,0.33614780485830464,2,26,0.5498519108270231,0,2,0.5883355729840973,6,0,0.5778520595562882,0,6,0.5588128666303033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,92,0.073,1960.5,500.0,0,0.0,0,328,472,12,0.6738766990550082,0,0.5968467336331547,0,7.8420000000000005,0.0,499,0,0.5767261871149421,0,0,0,2,154,0.6751301345989215,166,1,0.6751271954692403,2,159,0.6726232635110951,127,0,0.6575376896877286,0,127,0.6543398453293336,27,0,0.6179402750457098,0,27,0.5128486256111271,2,0,0.3354595217730676,0,2,0.544968914588432,2,0,0.5205437788655022,0,2,0.4879156447612252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,92,0.073,1960.5,500.0,1170,1555.0,770,2,28,3,0.6738766990550082,0.6751301345989215,0.015136324133382936,0.01509450866593723,7.8420000000000005,4.68,500,385,-0.031390151641068814,-0.00881098862281719,0.3374786014090764,0.4824576536024323,2,26,0.5238379825125111,0,2,0.5010003526318794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,92,0.073,1960.5,500.0,820.5,1139.5,638,5,157,4,0.6738766990550082,0.6751271954692403,0.015136324133382936,0.01418649271313848,7.8420000000000005,3.282,500,319,-0.031390151641068814,-0.021696757602189684,0.5816366577373961,0.5816366577373961,2,153,0.6751301345989215,3,1,0.5601164723149312,0,3,0.4969402686059588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,93,0.073,1954.0,500.0,839,1081.0,484,133,183,6,0.6929788528493461,0.7005093045053795,0.5914536440690055,0.6074702329351089,7.816000000000001,3.356,496,242,0.5457222429260927,0.580083487454246,0.42066986935176953,0.3531751558034572,7,52,0.6311804780680187,103,6,0.6783454897338532,0,102,0.6418583612697245,23,0,0.5257325831821993,0,23,0.5664440519567716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,93,0.073,1954.0,500.0,839.5,1134.5,590,24,186,5,0.6929788528493461,0.7005093045053795,0.5914536440690055,0.6026565807074278,7.816000000000001,3.3579999999999997,496,295,0.5457222429260927,0.5316541871926623,0.43651106941480816,0.2933308376062342,7,164,0.6830732865656766,9,6,0.6783454897338532,8,8,0.6774813205191378,0,8,0.6409461800740431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,93,0.073,1954.0,500.0,1082.5,1455.5,746,1,53,4,0.6929788528493461,0.7005093045053795,0.013973026483320583,0.011823007198342313,7.816000000000001,4.33,500,373,0.0141513951581934,-0.0103323065313023,0.5005924077960073,0.3038600153177916,0,52,0.3638677404737594,1,0,0.3291008684604321,0,1,0.3949948834038057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,93,0.073,1954.0,500.0,799,1115.0,632,2,166,4,0.6929788528493461,0.7005093045053795,0.013973026483320583,0.01242656780631464,7.816000000000001,3.196,500,316,0.0141513951581934,-0.0328433811721291,0.4970946321936475,0.33083608751350085,0,164,0.6830732865656766,2,0,0.46005641066893715,0,2,0.6339757638931678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,94,0.073,1970.0,500.0,1412,1794.0,764,10,26,4,0.6918327539525386,0.6984288034770052,0.6057724254503665,0.6151961512890829,7.88,5.648,497.5,382,0.5462427787847164,0.5678981607728151,0.44827201216908924,0.36633510511424633,9,16,0.5013667447904971,1,9,0.49385979942137964,0,1,0.2869924703483542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,94,0.073,1970.0,500.0,779,1055.0,552,48,200,6,0.6918327539525386,0.6984288034770052,0.6057724254503665,0.5817306485784745,7.88,3.116,497.5,276,0.5462427787847164,0.45869350324629565,0.33006991013629966,0.33155453769770654,9,155,0.6476770304646826,35,6,0.6592906301445939,0,35,0.6662201504059972,4,0,0.4919951559962007,0,4,0.6583386635994148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,94,0.073,1970.0,500.0,1218.5,1608.5,780,3,17,3,0.6918327539525386,0.6984288034770052,0.01628136504018855,0.014048408856101157,7.88,4.8740000000000006,500,390,0.004855540341270613,-0.00502665164874839,0.40484530268796365,0.40484530268796365,3,15,0.4456384557378437,0,2,0.38884768732004277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,94,0.073,1970.0,500.0,807.5,1125.5,636,3,161,3,0.6918327539525386,0.6984288034770052,0.01628136504018855,0.015972043330533894,7.88,3.2300000000000004,500,318,0.004855540341270613,0.014985633264415899,0.4207800943944266,0.4106211761101131,3,158,0.6476770304646826,0,3,0.33100988076782745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,95,0.073,1979.5,500.0,1366,1739.0,746,7,47,4,0.6848482000616751,0.6844134154106566,0.6211085600909372,0.6295883970678954,7.918,5.464,497,373,0.626795069106968,0.6286775897774534,0.3450646985066851,0.4144011627465132,6,40,0.6531480016835687,1,6,0.6875775114727396,0,1,0.2544394146555485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,95,0.073,1979.5,500.0,2.5,5.5,6,326,468,13,0.6848482000616751,0.4948795058713249,0.6211085600909372,0.5,7.918,0.01,497,3,0.626795069106968,nan,0.38750541009490447,0.38750541009490447,6,167,0.6875775114727396,48,4,0.657759316244989,71,35,0.6808027191311617,1,61,0.6488634952410107,32,1,0.6844134154106566,0,32,0.5514129113147614,83,0,0.6466799520551345,0,83,0.5651294612815796,72,0,0.5526625601803078,0,72,0.6193944998796108,13,0,0.5533882773080564,0,13,0.6565402993244762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,95,0.073,1979.5,500.0,1136,1515.0,758,1,41,3,0.6848482000616751,0.6875775114727396,0.018430296956225736,0.02280572373114665,7.918,4.5440000000000005,500,379,-0.0030424091676198844,0.03543591979167234,0.47756142851165667,0.47756142851165667,1,40,0.47196489691046256,0,1,0.4803968739472993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,95,0.073,1979.5,500.0,788.5,1101.5,626,3,171,4,0.6848482000616751,0.6844134154106566,0.018430296956225736,0.022434381380068272,7.918,3.154,500,313,-0.0030424091676198844,0.017289316637189932,0.3627636076009303,0.35107915174230564,1,168,0.6875775114727396,2,1,0.6207574559999828,0,2,0.44624249071138433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,96,0.073,1917.5,500.0,1328,1706.0,756,1,43,4,0.6810367489657925,0.6815620095303969,0.6048151126651127,0.6150971089463151,7.67,5.312,500,378,0.5119059249632191,0.48469093211584624,0.49575957865683185,0.41370930025933955,0,42,0.3126708386734263,1,0,0.24668556895062776,0,1,0.33435877249836465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,96,0.073,1917.5,500.0,0,0.0,0,326,474,12,0.6810367489657925,0,0.6048151126651127,0,7.67,0.0,500,0,0.5119059249632191,0,0,0,0,156,0.6515153686803296,106,0,0.6805114884011879,0,98,0.6518558103708525,133,0,0.6763764061016221,0,133,0.6815620095303969,72,0,0.6431081946564263,0,72,0.6195008287136609,12,0,0.5974527040516903,0,12,0.5987116232262915,3,0,0.5519053289232622,0,3,0.5323251458251117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,96,0.073,1917.5,500.0,1083.5,1459.5,752,3,45,3,0.6810367489657925,0.6815620095303969,0.015277620437563526,0.015210070662198313,7.67,4.334,499.5,376,-0.01686120170090888,-0.02259342203433292,0.31352247719917903,0.31352247719917903,3,42,0.5265276167190168,0,3,0.5019553752789049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,96,0.073,1917.5,500.0,784,1103.0,638,3,159,3,0.6810367489657925,0.6815620095303969,0.015277620437563526,0.015295136768490996,7.67,3.136,499.5,319,-0.01686120170090888,-0.03629346402731543,0.37613084361619276,0.42958655374164423,3,156,0.6515153686803296,0,3,0.5384134838773079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,97,0.073,2002.0,500.0,890.5,1145.5,510,135,155,9,0.6892123723641719,0.6948712558011297,0.6012037846493912,0.6292108545049723,8.008,3.562,494,255,0.6118255266040642,0.5161741394438735,0.4010944794982012,0.3770163830230608,106,24,0.6951218519504375,3,102,0.6237962979038052,17,3,0.5143892243341245,0,17,0.5924520143027113,8,0,0.36624563639709373,0,8,0.41090015707118116,1,0,0.2777285595372572,0,1,0.29520423352396563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,97,0.073,2002.0,500.0,0,0.0,0,457,343,9,0.6892123723641719,0,0.6012037846493912,0,8.008,0.0,494,0,0.6118255266040642,0,0,0,106,143,0.6951218519504375,24,83,0.6833028927779061,120,11,0.6524193707055572,161,61,0.6783261072365618,30,37,0.6283054897846482,14,4,0.5660354656237974,1,4,0.45607995841187193,1,0,0.39400577441219187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,97,0.073,2002.0,500.0,1175,1560.0,770,2,28,3,0.6892123723641719,0.6951218519504375,0.016400125528066686,0.013901351174078438,8.008,4.699999999999999,500,385,-0.018878921581825886,-0.02264389125204451,0.4255896984412648,0.4877855797448756,2,26,0.6132083721483604,0,2,0.5730506661188567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,97,0.073,2002.0,500.0,771,1087.0,632,4,164,4,0.6892123723641719,0.6951218519504375,0.016400125528066686,0.013302212906643286,8.008,3.084,500,316,-0.018878921581825886,-0.022091041230035337,0.5499693469190936,0.5799047568650904,2,161,0.6948712558011297,2,1,0.5265889436880078,0,2,0.4588135005936932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,98,0.073,1989.5,500.0,1340,1698.0,716,10,74,3,0.6812124014690294,0.6766970601986185,0.604653331838502,0.628449057150174,7.958,5.359999999999999,495,358,0.5117117264347991,0.5412324074882122,0.4890025634434908,0.37697482213550115,10,64,0.6600690316093798,0,10,0.6857277427394403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
