,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step2_isol,step2_unsupp,step3_isol,step3_unsupp,step4_isol,step4_unsupp,step5_isol,step5_unsupp,step6_isol,step6_unsupp,step7_isol,step7_unsupp,step8_isol,step8_unsupp,step9_isol,step9_unsupp,step10_isol,step10_unsupp,step11_isol,step11_unsupp,step12_isol,step12_unsupp,step13_isol,step13_unsupp,step14_isol,step14_unsupp,step15_isol,step15_unsupp,step16_isol,step16_unsupp,step17_isol,step17_unsupp,step18_isol,step18_unsupp,step19_isol,step19_unsupp,step20_isol,step20_unsupp,step21_isol,step21_unsupp,step22_isol,step22_unsupp,step23_isol,step23_unsupp,step24_isol,step24_unsupp,step25_isol,step25_unsupp,step26_isol,step26_unsupp,step27_isol,step27_unsupp,step28_isol,step28_unsupp,step29_isol,step29_unsupp,step30_isol,step30_unsupp,step31_isol,step31_unsupp,step32_isol,step32_unsupp,step33_isol,step33_unsupp,step34_isol,step34_unsupp,step35_isol,step35_unsupp,step36_isol,step36_unsupp,step37_isol,step37_unsupp,step38_isol,step38_unsupp,step39_isol,step39_unsupp,step40_isol,step40_unsupp,step41_isol,step41_unsupp,step42_isol,step42_unsupp,step43_isol,step43_unsupp,step44_isol,step44_unsupp,step45_isol,step45_unsupp,step46_isol,step46_unsupp,step47_isol,step47_unsupp,step48_isol,step48_unsupp,step49_isol,step49_unsupp,step50_isol,step50_unsupp,step51_isol,step51_unsupp,step52_isol,step52_unsupp
1811,453,0.0375,563,500,0,0,0,553,347,9,0.698290319,0,0.001569264,0,2.252,0,427.5,0,0,0,0,211,73,41,143,141,22,44,79,108,8,6,20,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,454,0.0375,528,500,0,0,0,860,40,4,0.685559039,0,0.407209572,0,2.112,0,31,0,0,0,0,838,6,20,34,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,454,0.0375,528,500,0,0,0,843,57,3,0.685559039,0,0.407209572,0,2.112,0,31,0,0,0,0,838,7,5,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,454,0.0375,528,500,0,0,0,581,319,9,0.685559039,0,0.003499198,0,2.112,0,418.5,0,0,0,0,172,75,60,121,165,29,105,62,69,25,6,6,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,454,0.0375,528,500,0,0,0,562,338,8,0.685559039,0,0.003499198,0,2.112,0,418.5,0,0,0,0,172,78,77,105,105,53,74,61,102,30,29,8,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,455,0.0375,521.5,500,0,0,0,878,22,3,0.696333669,0,0.440488018,0,2.086,0,20,0,0,0,0,860,4,18,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,455,0.0375,521.5,500,0,0,0,868,32,3,0.696333669,0,0.440488018,0,2.086,0,20,0,0,0,0,860,7,8,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,455,0.0375,521.5,500,0,0,0,597,303,9,0.696333669,0,0.004192926,0,2.086,0,405,0,0,0,0,217,68,59,128,124,25,84,52,75,19,36,5,2,4,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,455,0.0375,521.5,500,0,0,0,608,292,7,0.696333669,0,0.004192926,0,2.086,0,405,0,0,0,0,217,76,78,133,248,17,41,58,24,2,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,456,0.0375,533.5,500,0,0,0,850,50,3,0.684995009,0,0.40078758,0,2.134,0,27.5,0,0,0,0,845,4,5,46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,456,0.0375,533.5,500,0,0,0,849,51,5,0.684995009,0,0.40078758,0,2.134,0,27.5,0,0,0,0,845,2,2,47,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,456,0.0375,533.5,500,0,0,0,589,311,10,0.684995009,0,0.000688073,0,2.134,0,418.5,0,0,0,0,208,69,89,120,81,39,122,31,63,32,19,11,5,8,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,456,0.0375,533.5,500,0,0,0,596,304,7,0.684995009,0,0.000688073,0,2.134,0,418.5,0,0,0,0,208,69,67,136,200,25,75,62,45,5,1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,457,0.0375,541.5,500,0,0,0,846,54,5,0.682908036,0,0.453125018,0,2.166,0,38.5,0,0,0,0,823,7,19,45,4,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,457,0.0375,541.5,500,0,0,0,846,54,4,0.682908036,0,0.453125018,0,2.166,0,38.5,0,0,0,0,823,6,20,48,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,457,0.0375,541.5,500,0,0,0,588,312,9,0.682908036,0,0.002553257,0,2.166,0,420.5,0,0,0,0,213,77,67,133,244,19,21,62,35,3,0,12,8,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,457,0.0375,541.5,500,0,0,0,592,308,8,0.682908036,0,0.002553257,0,2.166,0,420.5,0,0,0,0,213,66,71,127,169,25,68,63,62,12,6,13,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,458,0.0375,523,500,0,0,0,851,49,3,0.697946724,0,0.439137291,0,2.092,0,26.5,0,0,0,0,847,4,4,45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,458,0.0375,523,500,0,0,0,849,51,4,0.697946724,0,0.439137291,0,2.092,0,26.5,0,0,0,0,847,4,0,47,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,458,0.0375,523,500,0,0,0,591,309,8,0.697946724,0,0.002041574,0,2.092,0,417.5,0,0,0,0,197,74,84,119,147,25,93,55,67,22,2,14,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,458,0.0375,523,500,0,0,0,553,347,9,0.697946724,0,0.002041574,0,2.092,0,417.5,0,0,0,0,197,73,46,129,162,18,20,99,118,3,6,24,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,459,0.0375,552.5,500,1,3,4,850,46,4,0.689561261,0.41928957,0.448437991,0,2.21,0.004,30.5,2,nan,0.388462681,0.388462681,839,6,8,40,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,459,0.0375,552.5,500,0,0,0,856,44,4,0.689561261,0,0.448437991,0,2.21,0,30.5,0,0,0,0,839,8,16,36,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,459,0.0375,552.5,500,0,0,0,566,334,9,0.689561261,0,0.002819392,0,2.21,0,434.5,0,0,0,0,166,81,58,106,128,29,62,82,143,8,4,26,5,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,459,0.0375,552.5,500,0,0,0,629,271,8,0.689561261,0,0.002819392,0,2.21,0,434.5,0,0,0,0,166,67,56,101,123,27,137,49,125,22,20,5,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,460,0.0375,524,500,0,0,0,869,31,3,0.688139303,0,0.439101962,0,2.096,0,22.5,0,0,0,0,860,5,9,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,460,0.0375,524,500,0,0,0,872,28,4,0.688139303,0,0.439101962,0,2.096,0,22.5,0,0,0,0,860,5,10,23,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,460,0.0375,524,500,0,0,0,604,296,7,0.688139303,0,0.002560493,0,2.096,0,411,0,0,0,0,211,83,93,136,203,32,67,39,28,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,460,0.0375,524,500,0,0,0,611,289,7,0.688139303,0,0.002560493,0,2.096,0,411,0,0,0,0,211,62,58,131,158,29,123,49,59,13,2,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,461,0.0375,553,500,0,0,0,858,42,4,0.692967239,0,0.426514566,0,2.212,0,27.5,0,0,0,0,845,9,10,33,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,461,0.0375,553,500,0,0,0,854,46,3,0.692967239,0,0.426514566,0,2.212,0,27.5,0,0,0,0,845,5,9,41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,461,0.0375,553,500,0,0,0,601,299,9,0.692967239,0,0.007922586,0,2.212,0,425,0,0,0,0,193,71,86,111,116,40,97,44,78,21,21,11,9,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,461,0.0375,553,500,0,0,0,611,289,8,0.692967239,0,0.007922586,0,2.212,0,425,0,0,0,0,193,66,66,120,275,14,36,80,39,2,1,7,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,462,0.0375,511.5,500,0,0,0,857,43,4,0.688294887,0,0.391295127,0,2.046,0,23.5,0,0,0,0,853,3,2,40,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,462,0.0375,511.5,500,0,0,0,855,45,4,0.688294887,0,0.391295127,0,2.046,0,23.5,0,0,0,0,853,5,0,40,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,462,0.0375,511.5,500,0,0,0,661,239,7,0.688294887,0,0.001193139,0,2.046,0,397,0,0,0,0,247,69,90,127,225,18,90,24,8,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,462,0.0375,511.5,500,0,0,0,628,272,7,0.688294887,0,0.001193139,0,2.046,0,397,0,0,0,0,247,69,77,140,214,23,81,32,8,8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,463,0.0375,554,500,0,0,0,868,32,3,0.683979752,0,0.403403239,0,2.216,0,27.5,0,0,0,0,859,3,9,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,463,0.0375,554,500,0,0,0,867,33,4,0.683979752,0,0.403403239,0,2.216,0,27.5,0,0,0,0,859,4,6,29,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,463,0.0375,554,500,0,0,0,594,306,9,0.683979752,0,0.001316077,0,2.216,0,417.5,0,0,0,0,197,65,48,126,117,24,105,62,108,15,13,13,4,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,463,0.0375,554,500,0,0,0,570,330,10,0.683979752,0,0.001316077,0,2.216,0,417.5,0,0,0,0,197,73,47,116,87,27,40,69,125,18,63,21,9,5,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,464,0.0375,530.5,500,0,0,0,866,34,4,0.682578827,0,0.41150639,0,2.122,0,28.5,0,0,0,0,853,8,11,26,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,464,0.0375,530.5,500,0,0,0,870,30,3,0.682578827,0,0.41150639,0,2.122,0,28.5,0,0,0,0,853,9,17,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,464,0.0375,530.5,500,0,0,0,572,328,7,0.682578827,0,0.00547015,0,2.122,0,408.5,0,0,0,0,217,73,40,137,178,16,28,91,103,3,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,464,0.0375,530.5,500,0,0,0,572,328,8,0.682578827,0,0.00547015,0,2.122,0,408.5,0,0,0,0,217,66,33,134,187,15,46,100,75,5,12,8,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,465,0.0375,525.5,500,0,0,0,859,41,3,0.681470847,0,0.41239945,0,2.102,0,21.5,0,0,0,0,858,3,1,38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,465,0.0375,525.5,500,0,0,0,862,38,4,0.681470847,0,0.41239945,0,2.102,0,21.5,0,0,0,0,858,5,0,33,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,465,0.0375,525.5,500,0,0,0,621,279,7,0.681470847,0,0,0,2.102,0,415.5,0,0,0,0,183,78,58,117,241,18,92,56,46,8,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,465,0.0375,525.5,500,0,0,0,541,359,9,0.681470847,0,0,0,2.102,0,415.5,0,0,0,0,183,69,43,115,156,18,25,105,123,2,2,47,9,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,466,0.0375,497,500,0,0,0,854,46,3,0.698385695,0,0.384616492,0,1.988,0,27.5,0,0,0,0,851,4,3,42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,466,0.0375,497,500,0,0,0,859,41,4,0.698385695,0,0.384616492,0,1.988,0,27.5,0,0,0,0,851,4,6,37,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,466,0.0375,497,500,0,0,0,656,244,7,0.698385695,0,0.004547331,0,1.988,0,398,0,0,0,0,227,69,74,128,302,13,49,32,3,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,466,0.0375,497,500,0,0,0,601,299,7,0.698385695,0,0.004547331,0,1.988,0,398,0,0,0,0,227,56,48,138,233,19,48,79,44,3,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,467,0.0375,501,500,0,0,0,852,48,5,0.682129927,0,0.407428547,0,2.004,0,27.5,0,0,0,0,845,2,3,44,4,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,467,0.0375,501,500,0,0,0,855,45,4,0.682129927,0,0.407428547,0,2.004,0,27.5,0,0,0,0,845,4,6,41,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,467,0.0375,501,500,0,0,0,612,288,8,0.682129927,0,0.003064275,0,2.004,0,400.5,0,0,0,0,249,72,112,135,127,43,89,25,29,7,4,6,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,467,0.0375,501,500,0,0,0,599,301,8,0.682129927,0,0.003064275,0,2.004,0,400.5,0,0,0,0,249,65,38,154,252,10,40,65,16,2,2,5,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,468,0.0375,541,500,0,0,0,857,43,6,0.690911592,0,0.437081581,0,2.164,0,25,0,0,0,0,850,3,0,37,5,0,0,3,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,468,0.0375,541,500,0,0,0,853,47,3,0.690911592,0,0.437081581,0,2.164,0,25,0,0,0,0,850,9,3,38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,468,0.0375,541,500,0,0,0,570,330,9,0.690911592,0,0.000757576,0,2.164,0,418.5,0,0,0,0,204,69,46,122,112,24,44,70,122,19,38,24,3,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,468,0.0375,541,500,0,0,0,620,280,8,0.690911592,0,0.000757576,0,2.164,0,418.5,0,0,0,0,204,69,69,136,238,20,75,47,30,5,2,3,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,469,0.0375,505.5,500,0,0,0,867,33,4,0.691412808,0,0.421867996,0,2.022,0,22,0,0,0,0,864,4,1,29,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,469,0.0375,505.5,500,0,0,0,866,34,4,0.691412808,0,0.421867996,0,2.022,0,22,0,0,0,0,864,2,0,32,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,469,0.0375,505.5,500,0,0,0,596,304,7,0.691412808,0,0.00648337,0,2.022,0,407.5,0,0,0,0,203,74,57,126,188,24,76,64,66,11,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,469,0.0375,505.5,500,0,0,0,616,284,8,0.691412808,0,0.00648337,0,2.022,0,407.5,0,0,0,0,203,71,104,116,202,29,64,57,38,5,1,6,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,470,0.0375,523,500,0,0,0,868,32,3,0.682383908,0,0.430408837,0,2.092,0,17,0,0,0,0,867,4,1,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,470,0.0375,523,500,0,0,0,867,33,3,0.682383908,0,0.430408837,0,2.092,0,17,0,0,0,0,867,3,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,470,0.0375,523,500,0,0,0,612,288,7,0.682383908,0,0.002956393,0,2.092,0,425,0,0,0,0,184,76,60,130,215,20,94,50,58,7,1,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,470,0.0375,523,500,0,0,0,616,284,7,0.682383908,0,0.002956393,0,2.092,0,425,0,0,0,0,184,66,82,108,251,23,49,79,48,5,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,471,0.0375,535.5,500,0,0,0,826,74,6,0.689254156,0,0.399718375,0,2.142,0,51.5,0,0,0,0,797,7,19,64,6,1,0,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,471,0.0375,535.5,500,0,0,0,842,58,4,0.689254156,0,0.399718375,0,2.142,0,51.5,0,0,0,0,797,9,38,47,7,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,471,0.0375,535.5,500,0,0,0,591,309,7,0.689254156,0,0.001809314,0,2.142,0,432.5,0,0,0,0,189,72,92,128,198,39,64,58,47,5,1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,471,0.0375,535.5,500,0,0,0,605,295,9,0.689254156,0,0.001809314,0,2.142,0,432.5,0,0,0,0,189,79,71,120,198,28,91,50,47,6,3,10,5,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,472,0.0375,546.5,500,0,0,0,865,35,4,0.674140072,0,0.431101632,0,2.186,0,23,0,0,0,0,854,2,9,33,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
