,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node,step19_isol,step19_unsupp,step19_far_dead_node,step20_isol,step20_unsupp,step20_far_dead_node,step21_isol,step21_unsupp,step21_far_dead_node,step22_isol,step22_unsupp,step22_far_dead_node,step23_isol,step23_unsupp,step23_far_dead_node,step24_isol,step24_unsupp,step24_far_dead_node,step25_isol,step25_unsupp,step25_far_dead_node,step26_isol,step26_unsupp,step26_far_dead_node,step27_isol,step27_unsupp,step27_far_dead_node,step28_isol,step28_unsupp,step28_far_dead_node,step29_isol,step29_unsupp,step29_far_dead_node,step30_isol,step30_unsupp,step30_far_dead_node,step31_isol,step31_unsupp,step31_far_dead_node,step32_isol,step32_unsupp,step32_far_dead_node,step33_isol,step33_unsupp,step33_far_dead_node,step34_isol,step34_unsupp,step34_far_dead_node,step35_isol,step35_unsupp,step35_far_dead_node,step36_isol,step36_unsupp,step36_far_dead_node,step37_isol,step37_unsupp,step37_far_dead_node,step38_isol,step38_unsupp,step38_far_dead_node
338,85,0.0685,1690.5,500,105.5,199.5,188,76,336,8,0.697090941,0.694008087,0.015395801,0.003546099,6.762,0.422,499,94,-0.13853817,0.447998375,0.609000853,19,280,0.677088973,32,8,0.687919983,4,25,0.651489004,16,4,0.670617059,0,14,0.706261898,5,0,0.559482244,0,5,0.517288299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,85,0.0685,1690.5,500,2,5,6,206,388,18,0.697090941,0.606789608,0.015395801,0,6.762,0.008,499,3,-1,0.57952779,0.57952779,19,232,0.687919983,38,7,0.660492929,8,33,0.627044846,20,7,0.610495911,3,20,0.706261898,6,3,0.520448431,4,6,0.570336002,16,3,0.660959712,5,13,0.662496423,17,5,0.670286658,19,17,0.694008087,23,10,0.618368744,14,14,0.671983077,12,9,0.629640516,0,7,0.620779374,2,0,0.519107308,0,2,0.510685991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,86,0.0685,1693,500,0,0,0,333,267,5,0.686115786,0,0.596685764,0,6.772,0,494,0,0,0,0,144,223,0.684423137,176,15,0.687808435,10,29,0.575392985,3,0,0.429502064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,86,0.0685,1693,500,0,0,0,357,243,6,0.686115786,0,0.596685764,0,6.772,0,494,0,0,0,0,144,185,0.687808435,186,23,0.672749593,17,31,0.633718635,10,2,0.61869155,0,2,0.523914082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,86,0.0685,1693,500,0,0,0,195,405,12,0.686115786,0,0.010043408,0,6.772,0,499,0,0,0,0,11,289,0.684423137,69,6,0.667139127,6,52,0.633718635,28,5,0.687808435,5,24,0.66811596,62,1,0.640803549,2,21,0.638128713,10,0,0.55648371,0,5,0.629388068,2,0,0.532395409,0,2,0.442402602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,86,0.0685,1693,500,146.5,265.5,238,62,300,10,0.686115786,0.672749593,0.010043408,0.004201681,6.772,0.586,499,119,-0.053922601,0.519452995,0.491397029,11,246,0.687808435,31,5,0.593719184,0,29,0.674032454,7,0,0.614456074,0,7,0.553994244,11,0,0.616274542,0,11,0.626009644,2,0,0.545927238,0,2,0.502103971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,87,0.0685,1740.5,500,3,7,8,341,251,9,0.678913839,0.575242944,0.61704215,0,6.962,0.012,498.5,4,-0.5,0.450943826,0.450943826,181,185,0.68701042,109,27,0.65097923,30,22,0.632701467,16,9,0.644379019,2,4,0.544604356,2,1,0.506677975,1,2,0.537980274,0,1,0.387857755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,87,0.0685,1740.5,500,0,0,0,391,209,7,0.678913839,0,0.61704215,0,6.962,0,498.5,0,0,0,0,181,155,0.68701042,195,24,0.65097923,12,27,0.643057168,1,2,0.60209074,1,1,0.610272079,1,0,0.575242944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,87,0.0685,1740.5,500,0,0,0,177,423,12,0.678913839,0,0.015161864,0,6.962,0,500,0,0,0,0,11,269,0.68701042,46,6,0.66829023,2,42,0.65097923,37,2,0.650635153,0,31,0.639800029,35,0,0.670817258,0,35,0.642746491,39,0,0.620527894,0,33,0.58420885,7,0,0.595063786,0,5,0.518315118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,87,0.0685,1740.5,500,173,307,268,63,269,10,0.678913839,0.670817258,0.015161864,0.009630419,6.962,0.692,500,134,-0.006891012,0.525414886,0.402983411,11,219,0.68701042,35,3,0.671334088,0,30,0.643057168,8,0,0.670773586,0,8,0.65097923,5,0,0.570772578,0,5,0.502662148,4,0,0.581117372,0,4,0.660932503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,88,0.0685,1696,500,0,0,0,410,190,6,0.68312937,0,0.579978355,0,6.784,0,489,0,0,0,0,298,155,0.699141522,86,13,0.652187118,21,18,0.601266303,5,2,0.513196125,0,2,0.462900511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,88,0.0685,1696,500,0,0,0,425,175,5,0.68312937,0,0.579978355,0,6.784,0,489,0,0,0,0,298,120,0.699141522,102,43,0.656751464,20,12,0.571255873,5,0,0.509016931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,88,0.0685,1696,500,0,0,0,163,437,22,0.68312937,0,0.015270374,0,6.784,0,500,0,0,0,0,11,292,0.699141522,43,3,0.583788769,3,36,0.647271193,26,2,0.646948886,1,26,0.668254526,15,1,0.592295468,0,15,0.624988755,14,0,0.589353444,0,12,0.645355113,11,0,0.618845946,0,11,0.647469516,21,0,0.59310892,0,21,0.652187118,13,0,0.603879686,0,13,0.667117218,1,0,0.529953345,0,1,0.471759736,2,0,0.509990179,0,2,0.475219104,2,0,0.39595031,0,2,0.3663981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,88,0.0685,1696,500,0,0,0,211,389,17,0.68312937,0,0.015270374,0,6.784,0,500,0,0,0,0,11,249,0.699141522,40,8,0.690468937,1,36,0.60754675,39,1,0.63217248,0,31,0.642884643,34,0,0.656034698,0,28,0.607938682,20,0,0.56620323,0,16,0.656751464,54,0,0.656022846,0,16,0.584869383,8,0,0.578358314,0,2,0.646948886,2,0,0.418742136,0,2,0.652187118,2,0,0.572779136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,89,0.0685,1754,500,0,0,0,273,327,7,0.677099839,0,0.594103362,0,7.016,0,497.5,0,0,0,0,71,245,0.683410717,171,18,0.668267289,10,54,0.631457969,18,4,0.612811908,1,6,0.476310861,2,0,0.463881984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,89,0.0685,1754,500,0,0,0,297,303,8,0.677099839,0,0.594103362,0,7.016,0,497.5,0,0,0,0,71,223,0.67078896,201,14,0.683410717,4,53,0.640163354,13,2,0.575736746,2,8,0.474232626,4,1,0.524289646,2,2,0.487918991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,89,0.0685,1754,500,117,221,208,63,329,10,0.677099839,0.67078896,0.01224261,0.017857143,7.016,0.468,500,104,-0.087698943,0.440733267,0.483238552,9,272,0.683410717,35,5,0.594310924,1,33,0.663421329,10,1,0.668267289,0,10,0.608976508,6,0,0.580605133,0,6,0.553781483,2,0,0.505992893,0,2,0.406882234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,89,0.0685,1754,500,108,205,194,86,320,12,0.677099839,0.683410717,0.01224261,0.003436426,7.016,0.432,500,97,-0.06321987,0.418627066,0.501084871,9,245,0.67078896,41,4,0.611091068,0,35,0.640163354,16,0,0.631588014,0,16,0.637770504,6,0,0.644854883,0,6,0.572444933,7,0,0.668267289,0,7,0.662283439,7,0,0.616589439,0,7,0.51346099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,90,0.0685,1687.5,500,0,0,0,344,256,7,0.696168918,0,0.594555558,0,6.75,0,498.5,0,0,0,0,165,186,0.704621354,151,21,0.685562769,18,40,0.624854709,7,5,0.517662627,2,4,0.520417532,1,0,0.512869743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,90,0.0685,1687.5,500,0,0,0,338,262,6,0.696168918,0,0.594555558,0,6.75,0,498.5,0,0,0,0,165,166,0.698873884,156,27,0.704621354,7,68,0.685562769,9,1,0.533589188,1,0,0.405501663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,90,0.0685,1687.5,500,0,0,0,212,388,14,0.696168918,0,0.013487064,0,6.75,0,499,0,0,0,0,13,259,0.704621354,55,6,0.685562769,5,45,0.626170495,57,5,0.671000213,8,40,0.630994328,30,1,0.634505516,0,18,0.591529572,41,0,0.627090281,0,11,0.580772629,1,0,0.384844184,0,1,0.502741523,2,0,0.502431514,0,2,0.496172374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,90,0.0685,1687.5,500,155.5,284.5,258,68,274,10,0.696168918,0.693725592,0.013487064,0.008582503,6.75,0.622,499,129,-0.005162283,0.459882444,0.437896362,13,223,0.698873884,31,4,0.583234105,0,23,0.704621354,14,0,0.616490254,0,14,0.671000213,5,0,0.478100571,0,5,0.639731164,5,0,0.637200355,0,5,0.619473289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,91,0.0685,1725,500,0,0,0,384,216,7,0.67658829,0,0.606925017,0,6.9,0,499,0,0,0,0,229,178,0.669338922,135,28,0.683837658,14,8,0.611514332,4,1,0.586175061,1,1,0.451283013,1,0,0.413881441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,91,0.0685,1725,500,0,0,0,395,205,6,0.67658829,0,0.606925017,0,6.9,0,499,0,0,0,0,229,150,0.683837658,153,35,0.674016938,6,18,0.657209286,3,2,0.620141168,4,0,0.564821474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,91,0.0685,1725,500,97.5,185.5,176,79,345,10,0.67658829,0.683837658,0.012885963,0.016098485,6.9,0.39,500,88,-0.100174631,0.401926542,0.463516525,6,275,0.66250436,36,2,0.657209286,0,31,0.663563802,20,0,0.666985602,0,20,0.610916801,15,0,0.582817052,0,15,0.669338922,2,0,0.577541946,0,2,0.583314243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,91,0.0685,1725,500,200,354,308,29,263,6,0.67658829,0.669338922,0.012885963,0.027852505,6.9,0.8,500,154,-0.033490376,0.484221963,0.517758229,6,237,0.683837658,19,4,0.616304742,1,18,0.674016938,3,1,0.657551819,0,3,0.440845859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,92,0.0685,1756,500,0,0,0,435,165,5,0.676777496,0,0.607612454,0,7.024,0,488.5,0,0,0,0,341,127,0.683405168,75,32,0.668053371,18,6,0.623750951,1,0,0.414097901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,92,0.0685,1756,500,0,0,0,455,145,5,0.676777496,0,0.607612454,0,7.024,0,488.5,0,0,0,0,341,114,0.683405168,109,23,0.651277451,2,8,0.505048898,3,0,0.504309031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,92,0.0685,1756,500,0,0,0,181,419,12,0.676777496,0,0.012956613,0,7.024,0,499,0,0,0,0,8,291,0.683405168,55,3,0.637465116,1,37,0.668053371,34,1,0.629773989,0,32,0.60337344,66,0,0.651869084,0,50,0.639168297,15,0,0.656547737,0,3,0.574034739,2,0,0.580775811,0,2,0.510292015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,92,0.0685,1756,500,0,0,0,216,384,14,0.676777496,0,0.012956613,0,7.024,0,499,0,0,0,0,8,242,0.670149825,38,3,0.645347113,1,37,0.641195227,36,1,0.657975249,3,32,0.635995346,19,3,0.683405168,24,10,0.647784074,19,14,0.634952626,30,9,0.651277451,17,21,0.636040252,19,5,0.630885501,1,7,0.639253941,1,0,0.364493444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,93,0.0685,1750,500,0,0,0,338,262,5,0.694142353,0,0.612702575,0,7,0,494.5,0,0,0,0,149,231,0.701336192,170,7,0.65620314,13,22,0.661566007,6,2,0.584774803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,93,0.0685,1750,500,0,0,0,330,270,8,0.694142353,0,0.612702575,0,7,0,494.5,0,0,0,0,149,172,0.701336192,125,37,0.681739772,29,55,0.660277065,24,3,0.628339539,1,2,0.504491497,1,1,0.410751853,1,0,0.402498599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,93,0.0685,1750,500,1,3,4,169,427,12,0.694142353,0.481756621,0.014505556,0,7,0.004,499,2,nan,0.404986032,0.404986032,12,296,0.701336192,62,8,0.686948514,5,45,0.684309616,40,3,0.65620314,0,31,0.655289308,34,0,0.590689745,0,28,0.613802793,13,0,0.563129804,0,13,0.64133317,3,0,0.496387012,0,3,0.473361548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,93,0.0685,1750,500,214.5,368.5,308,30,262,6,0.694142353,0.686948514,0.014505556,0.00959596,7,0.858,499,154,-0.042303488,0.428168346,0.410327531,12,234,0.701336192,13,10,0.684309616,1,13,0.53887708,4,1,0.660277065,0,4,0.521852208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,94,0.0685,1729,500,0,0,0,267,333,4,0.687446331,0,0.599498208,0,6.916,0,497.5,0,0,0,0,5,261,0.680381042,262,0,0.691396976,0,72,0.646074706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,94,0.0685,1729,500,0,0,0,290,310,7,0.687446331,0,0.599498208,0,6.916,0,497.5,0,0,0,0,5,233,0.691396976,274,1,0.683495686,1,70,0.588352489,8,0,0.610039619,0,6,0.45759736,2,0,0.487337834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,94,0.0685,1729,500,1,3,4,173,423,16,0.687446331,0.475483439,0.011820191,0,6.916,0.004,500,2,nan,0.391353085,0.391353085,4,263,0.680381042,40,2,0.612890096,0,37,0.658609758,26,0,0.625563678,0,22,0.601802333,24,0,0.691396976,0,20,0.605430719,11,0,0.538359715,0,11,0.671025445,32,0,0.67153075,0,32,0.647890023,32,0,0.683495686,0,32,0.689983202,4,0,0.513571524,0,4,0.540281679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,94,0.0685,1729,500,211,367,312,28,260,9,0.687446331,0.683495686,0.011820191,0.005563187,6.916,0.844,500,156,-0.063910331,0.420606293,0.369922419,4,233,0.691396976,15,3,0.670822452,1,15,0.538192919,4,1,0.527549968,1,4,0.610039619,1,1,0.522771191,2,1,0.639267166,0,2,0.625563678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,95,0.0685,1766,500,0,0,0,416,184,4,0.688449426,0,0.608274928,0,7.064,0,495.5,0,0,0,0,319,158,0.703281531,95,26,0.679248888,2,0,0.453570384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
