,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node,step19_isol,step19_unsupp,step19_far_dead_node,step20_isol,step20_unsupp,step20_far_dead_node,step21_isol,step21_unsupp,step21_far_dead_node,step22_isol,step22_unsupp,step22_far_dead_node
265,67,0.067,1651,500,0,0,0,549,351,10,0.697611767,0,0.597850364,0,6.604,0,491.5,0,0,0,0,229,68,0.702351886,180,114,0.689603294,35,87,0.681756163,85,6,0.691143766,0,56,0.603582206,16,0,0.51622448,0,16,0.660524053,4,0,0.539279362,0,4,0.544142,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,67,0.067,1651,500,1074.5,1474.5,800,4,96,4,0.697611767,0.702351886,0.013882889,0.013859606,6.604,4.298,499.5,400,-0.012269602,0.456881316,0.456881316,3,92,0.680697608,1,3,0.678599806,0,1,0.59379415,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,67,0.067,1651,500,1079,1480,802,4,94,4,0.697611767,0.702351886,0.013882889,0.016221801,6.604,4.316,499.5,401,-0.040277633,0.456881316,0.456881316,3,90,0.678599806,1,3,0.462910374,0,1,0.222259633,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,68,0.067,1666.5,500,982,1336,708,51,141,8,0.687650826,0.680388562,0.5808686,0.574850369,6.666,3.928,498.5,354,0.591450976,0.312585088,0.306006049,3,90,0.656904491,33,3,0.694913089,0,33,0.680284818,14,0,0.382561466,0,14,0.636912163,1,0,0.582818483,0,1,0.179790087,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,68,0.067,1666.5,500,0,0,0,411,489,12,0.687650826,0,0.5808686,0,6.666,0,498.5,0,0,0,0,3,85,0.656904491,53,2,0.691513951,0,53,0.694913089,116,0,0.582818483,0,110,0.680284818,188,0,0.673068588,0,188,0.671749223,46,0,0.653573985,0,46,0.600910409,5,0,0.62225303,0,5,0.314714389,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,68,0.067,1666.5,500,1092.5,1494.5,804,3,93,4,0.687650826,0.694913089,0.014425835,0.011930641,6.666,4.37,500,402,0.004998577,0.367524152,0.457730885,2,90,0.64553903,1,2,0.609108912,0,1,0.399852898,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,68,0.067,1666.5,500,1091,1493,804,5,91,4,0.687650826,0.694913089,0.014425835,0.012539616,6.666,4.364,500,402,-0.02077985,0.364767918,0.409835936,2,86,0.656904491,3,2,0.556111463,0,3,0.53521571,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,69,0.067,1683.5,500,1,3,4,433,463,14,0.690329881,0.424617871,0.600455559,0,6.734,0.004,474.5,2,nan,0.35323415,0.35323415,51,87,0.695544174,35,40,0.680393872,81,27,0.622138291,98,75,0.662310436,26,83,0.650375106,102,11,0.679412462,4,101,0.671278161,31,3,0.622302372,0,31,0.479378786,4,0,0.495774853,0,4,0.457258723,1,0,0.402931937,0,1,0.332988679,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
273,69,0.067,1683.5,500,1,3,4,455,441,9,0.690329881,0.259297095,0.600455559,0,6.734,0.004,474.5,2,nan,0.231562805,0.231562805,51,86,0.695544174,48,39,0.671278161,204,39,0.680393872,38,177,0.679412462,86,14,0.636248067,14,72,0.650083266,14,0,0.494983484,0,14,0.332988679,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,69,0.067,1683.5,500,1055.5,1454.5,798,3,99,4,0.690329881,0.685115587,0.012477564,0.009207452,6.734,4.222,499,399,-0.013840201,0.403570138,0.482724033,2,96,0.695544174,1,2,0.34430905,0,1,0.50836939,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,69,0.067,1683.5,500,1087.5,1488.5,802,3,95,4,0.690329881,0.695544174,0.012477564,0.010687691,6.734,4.35,499,401,-0.03267023,0.352908889,0.352908889,2,93,0.685115587,1,1,0.594177519,0,1,0.260338869,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,70,0.067,1643,500,1085.5,1456.5,742,36,122,6,0.686007388,0.675773817,0.595278675,0.581327807,6.572,4.342,491,371,0.574706591,0.338471726,0.40468004,20,91,0.696240959,15,15,0.672265614,0,15,0.531310852,1,0,0.560663943,0,1,0.398293276,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,70,0.067,1643,500,3.5,7.5,8,402,490,15,0.686007388,0.501058158,0.595278675,0.291666667,6.572,0.014,491,4,-0.607142857,0.375076915,0.375076915,20,88,0.696240959,5,20,0.560663943,17,5,0.675773817,0,17,0.542015501,87,0,0.663674194,0,87,0.617526703,120,0,0.650877884,0,120,0.612990242,121,0,0.673812138,0,121,0.672265614,28,0,0.647757658,0,28,0.522114144,4,0,0.39424265,0,4,0.476900925,0,0,0,,,,,,,,,,,,,,,,,,,,,
278,70,0.067,1643,500,1050.5,1450.5,800,3,97,4,0.686007388,0.696240959,0.015258543,0.014062118,6.572,4.202,499.5,400,0.000122479,0.322824866,0.303620765,1,94,0.667515982,2,1,0.533461966,0,2,0.45305645,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,70,0.067,1643,500,1061.5,1464.5,806,3,91,4,0.686007388,0.696240959,0.015258543,0.016415732,6.572,4.246,499.5,403,-0.01166361,0.322824866,0.434813751,1,88,0.610960416,2,1,0.622952934,0,2,0.408949411,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,71,0.067,1663.5,500,1012.5,1366.5,708,52,140,7,0.694796708,0.705515954,0.586751938,0.577119048,6.654,4.05,488.5,354,0.612168353,0.280321628,0.235595916,31,93,0.684077462,4,26,0.588132017,14,4,0.680191996,0,14,0.637493949,3,0,0.676175448,0,3,0.473874314,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,71,0.067,1663.5,500,884.5,1214.5,660,75,165,9,0.694796708,0.680191996,0.586751938,0.574595665,6.654,3.538,488.5,330,0.530702813,0.310442935,0.2582935,31,90,0.684077462,0,31,0.687309603,34,0,0.705515954,0,34,0.636255506,3,0,0.572370815,0,3,0.526858995,7,0,0.638553105,0,7,0.520450367,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,71,0.067,1663.5,500,1090,1488,796,4,100,4,0.694796708,0.705515954,0.01122286,0.013128817,6.654,4.36,498.5,398,0.035121049,0.480568339,0.558114913,3,96,0.649258548,1,3,0.55811544,0,1,0.50037211,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,71,0.067,1663.5,500,1121.5,1524.5,806,3,91,3,0.694796708,0.705515954,0.01122286,0.01249707,6.654,4.486,498.5,403,0.03576949,0.501017264,0.365875324,3,89,0.674399017,0,2,0.402556639,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,72,0.067,1644.5,500,0,0,0,456,444,14,0.692208899,0,0.610324175,0,6.578,0,493,0,0,0,0,137,73,0.694604368,15,109,0.689813429,139,12,0.688315755,17,139,0.658088726,60,11,0.684434866,28,54,0.678543964,28,18,0.682646727,12,18,0.602016746,16,2,0.503754488,1,6,0.562195114,1,1,0.459128753,1,1,0.451909567,1,0,0.317174518,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
285,72,0.067,1644.5,500,1,3,4,429,467,11,0.692208899,0.500171974,0.610324175,0,6.578,0.004,493,2,nan,0.395257409,0.395257409,137,73,0.694604368,6,112,0.682646727,170,6,0.688315755,7,170,0.684434866,93,2,0.659936105,0,88,0.62340471,14,0,0.560664506,0,14,0.414829663,2,0,0.372856251,0,2,0.497782604,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,72,0.067,1644.5,500,1051,1450,798,4,98,4,0.692208899,0.689813429,0.011363564,0.00954087,6.578,4.204,498.5,399,-0.038372428,0.293488857,0.293488857,3,94,0.694604368,1,3,0.528713336,0,1,0.487328344,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,72,0.067,1644.5,500,1044.5,1444.5,800,4,96,4,0.692208899,0.694604368,0.011363564,0.009039592,6.578,4.178,498.5,400,-0.025077987,0.277814328,0.277814328,3,92,0.689813429,1,3,0.425638607,0,1,0.481036569,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,73,0.067,1669,500,2.5,5.5,6,428,466,11,0.683624221,0.495882086,0.599575522,0.5,6.676,0.01,494.5,3,nan,0.379594143,0.379594143,186,72,0.671161458,3,157,0.693862426,148,0,0.670950928,0,146,0.645943313,77,0,0.673386017,0,77,0.688437132,13,0,0.663087233,0,13,0.363532218,1,0,0.271226201,0,1,0.393489353,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,73,0.067,1669,500,0,0,0,530,370,10,0.683624221,0,0.599575522,0,6.676,0,494.5,0,0,0,0,186,68,0.693862426,120,159,0.688437132,151,39,0.683838494,37,75,0.5985364,30,16,0.595523387,3,9,0.63503458,1,3,0.605179051,1,1,0.483195114,1,0,0.433669296,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,73,0.067,1669,500,1082.5,1482.5,800,4,96,4,0.683624221,0.693862426,0.011571994,0.012992927,6.676,4.33,499.5,400,-0.011188119,0.339591011,0.339591011,1,93,0.671161458,3,0,0.625414481,0,3,0.624362306,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,73,0.067,1669,500,1098.5,1501.5,806,2,92,4,0.683624221,0.688437132,0.011571994,0.010237657,6.676,4.394,499.5,403,0.000264532,0.226339171,0.226339171,1,90,0.693862426,1,1,0.295704472,0,1,0.239959023,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,74,0.067,1660,500,1,3,4,401,495,16,0.682429118,0.557438469,0.592667008,0,6.64,0.004,498.5,2,nan,0.461689425,0.461689425,4,96,0.668249623,42,4,0.683278946,0,40,0.613449969,107,0,0.659922959,0,107,0.611372326,135,0,0.67837234,0,135,0.631523592,53,0,0.6730138,0,53,0.691844437,51,0,0.669728337,0,51,0.628334688,8,0,0.649882816,0,8,0.606094728,1,0,0.507939569,0,1,0.380520366,0,0,0,,,,,,,,,,,,,,,,,,
293,74,0.067,1660,500,1181.5,1585.5,808,4,88,3,0.682429118,0.691844437,0.592667008,0.586817761,6.64,4.726,498.5,404,0.544341588,0.492975046,0.278329155,4,84,0.672240792,0,4,0.566025859,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,74,0.067,1660,500,1069.5,1467.5,796,4,100,4,0.682429118,0.691844437,0.011292092,0.012877672,6.64,4.278,499.5,398,-0.037077183,0.486113154,0.486113154,3,96,0.672240792,1,3,0.393580824,0,1,0.354282699,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,74,0.067,1660,500,1106.5,1512.5,812,3,85,3,0.682429118,0.691844437,0.011292092,0.01246236,6.64,4.426,499.5,406,-0.010297974,0.513493424,0.513493424,3,83,0.672240792,0,2,0.505951285,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,75,0.067,1671.5,500,1,3,4,413,483,14,0.698248274,0.496547761,0.603506731,0,6.686,0.004,482.5,2,nan,0.458738122,0.458738122,40,93,0.688439241,137,25,0.670730551,0,129,0.640085215,175,0,0.691732224,0,175,0.700888786,49,0,0.704764324,0,49,0.585300913,9,0,0.626418604,0,9,0.36875111,2,0,0.210981651,0,2,0.468927772,1,0,0.454433427,0,1,0.3924613,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
297,75,0.067,1671.5,500,0,0,0,411,489,15,0.698248274,0,0.603506731,0,6.686,0,482.5,0,0,0,0,40,85,0.688439241,3,34,0.552087733,89,2,0.691732224,0,89,0.704764324,162,0,0.683294847,0,162,0.640085215,103,0,0.561446785,0,103,0.700888786,11,0,0.50897793,0,11,0.374559513,1,0,0.180522296,0,1,0.391725198,2,0,0.374305354,0,2,0.244491576,0,0,0,,,,,,,,,,,,,,,,,,,,,
298,75,0.067,1671.5,500,1048.5,1443.5,790,7,103,4,0.698248274,0.704764324,0.012090178,0.013085557,6.686,4.194,499.5,395,-0.027826156,0.293710778,0.293710778,4,96,0.681453161,3,4,0.582617009,0,3,0.358858748,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,75,0.067,1671.5,500,1079.5,1477.5,796,7,97,4,0.698248274,0.704764324,0.012090178,0.01289175,6.686,4.318,499.5,398,-0.0211576,0.377656626,0.354752179,4,90,0.682786199,3,4,0.626120999,0,3,0.43888364,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,76,0.067,1636,500,0,0,0,467,433,18,0.693961082,0,0.58443456,0,6.544,0,486.5,0,0,0,0,155,79,0.70195903,97,94,0.690105448,3,60,0.613236611,37,2,0.63404775,7,33,0.649029314,77,2,0.672189545,0,72,0.65668653,53,0,0.595207829,0,53,0.624663419,32,0,0.631671495,0,32,0.604482562,3,0,0.51049448,0,3,0.486070173,1,0,0.447484809,0,1,0.460328984,2,0,0.488600663,0,2,0.485319279,0,0,0,,,,,,,,,,,,
301,76,0.067,1636,500,0,0,0,557,343,9,0.693961082,0,0.58443456,0,6.544,0,486.5,0,0,0,0,155,74,0.70195903,93,106,0.685963134,145,66,0.636184482,124,51,0.690105448,20,36,0.659072587,16,7,0.637556577,2,3,0.564463774,2,0,0.57251061,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,76,0.067,1636,500,1030.5,1424.5,788,7,105,4,0.693961082,0.70195903,0.014202054,0.015730455,6.544,4.122,500,394,0.00675462,0.54126549,0.54126549,3,98,0.673089914,4,3,0.594168303,0,4,0.663543696,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,76,0.067,1636,500,1070,1471,802,5,93,4,0.693961082,0.70195903,0.014202054,0.016149651,6.544,4.28,500,401,-0.015137371,0.347700547,0.585678155,3,88,0.650666645,2,3,0.530546385,0,2,0.350705501,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,77,0.067,1588.5,500,1,3,4,512,384,10,0.692579173,0.617164529,0.600997318,0,6.354,0.004,493,2,nan,0.470212455,0.470212455,15,92,0.697380479,240,5,0.692964627,1,188,0.669986581,200,0,0.619218234,0,85,0.687777866,51,0,0.656812822,0,11,0.626903752,5,0,0.467004487,0,3,0.664629465,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,77,0.067,1588.5,500,1,3,4,408,488,10,0.692579173,0.475344677,0.600997318,0,6.354,0.004,493,2,nan,0.391808989,0.391808989,15,89,0.697380479,188,10,0.660545674,0,184,0.685267682,179,0,0.692964627,0,179,0.687777866,25,0,0.656812822,0,25,0.431602543,1,0,0.347349087,0,1,0.459039868,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,77,0.067,1588.5,500,985,1376,782,12,106,6,0.692579173,0.692964627,0.014795049,0.014571447,6.354,3.94,499,391,-0.043646026,0.358947183,0.555185493,4,94,0.697380479,6,4,0.568668145,0,6,0.61222446,2,0,0.490130639,0,2,0.45274909,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,77,0.067,1588.5,500,1014,1413,798,8,94,6,0.692579173,0.697380479,0.014795049,0.014940761,6.354,4.056,499,399,-0.033656113,0.39676898,0.45035934,4,88,0.670426032,3,2,0.559242829,0,3,0.490595334,1,0,0.514712593,0,1,0.448537142,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,78,0.067,1619,500,993.5,1360.5,734,35,131,6,0.695942659,0.693025703,0.58548785,0.562120524,6.476,3.974,494,367,0.557601392,0.443519063,0.397158687,11,98,0.698859615,11,11,0.629452616,12,10,0.568768316,1,11,0.577089576,0,1,0.532371715,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,78,0.067,1619,500,0,0,0,404,496,15,0.695942659,0,0.58548785,0,6.476,0,494,0,0,0,0,11,93,0.698859615,3,10,0.569176763,13,3,0.693025703,0,13,0.590706405,171,0,0.664854864,0,171,0.675931365,130,0,0.679005834,0,130,0.647678364,67,0,0.576604364,0,67,0.628068931,7,0,0.482515848,0,7,0.529945094,2,0,0.459481468,0,2,0.45801632,0,0,0,,,,,,,,,,,,,,,,,,,,,
310,78,0.067,1619,500,1028,1427,798,2,100,4,0.695942659,0.698859615,0.01499411,0.013950885,6.476,4.112,499.5,399,-0.039324268,0.224320007,0.224320007,1,98,0.636530179,1,1,0.599522997,0,1,0.385030108,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,78,0.067,1619,500,1041,1441,800,3,97,4,0.695942659,0.698859615,0.01499411,0.012453165,6.476,4.164,499.5,400,-0.029456535,0.343602722,0.343602722,1,94,0.647882543,2,1,0.510560492,0,2,0.313053085,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,79,0.067,1682.5,500,1092,1456,728,41,131,8,0.692436634,0.691189629,0.588134501,0.581737775,6.73,4.368,491.5,364,0.591205043,0.380771368,0.367622096,17,93,0.693683639,9,14,0.674938282,0,9,0.497964604,7,0,0.524495722,0,7,0.569614527,8,0,0.662097721,0,8,0.504973493,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,79,0.067,1682.5,500,1137.5,1519.5,764,26,110,6,0.692436634,0.693683639,0.588134501,0.596275002,6.73,4.55,491.5,382,0.58325658,0.41262102,0.32957071,17,88,0.683339296,5,13,0.613776087,0,5,0.491599306,4,0,0.543587142,0,4,0.463958402,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,79,0.067,1682.5,500,1096,1499,806,0,94,2,0.692436634,0.691189629,0.012835931,0.014308217,6.73,4.384,500,403,-0.020806777,0.404061676,0.404061676,0,94,0.693683639,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,79,0.067,1682.5,500,1096.5,1499.5,806,1,93,4,0.692436634,0.693683639,0.012835931,0.010859756,6.73,4.386,500,403,-0.006137199,0.347473245,0.490167156,0,92,0.683339296,1,0,0.353213622,0,1,0.287763887,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,80,0.067,1672.5,500,0,0,0,404,496,12,0.68320682,0,0.591006817,0,6.69,0,496,0,0,0,0,16,98,0.677994143,173,12,0.676447232,0,171,0.655156611,135,0,0.663950602,0,135,0.677365858,73,0,0.688914949,0,73,0.677498691,5,0,0.534369826,0,5,0.525394868,2,0,0.523730761,0,2,0.528756721,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,80,0.067,1672.5,500,1099,1477,756,30,114,4,0.68320682,0.688914949,0.591006817,0.577485441,6.69,4.396,496,378,0.583075773,0.384068769,0.397795056,16,88,0.677498691,14,12,0.601934768,0,14,0.672222193,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,80,0.067,1672.5,500,1061.5,1458.5,794,5,101,3,0.68320682,0.688914949,0.013439356,0.013435823,6.69,4.246,498.5,397,-0.030329478,0.533912314,0.41761441,5,98,0.677994143,0,3,0.59785024,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,80,0.067,1672.5,500,1082,1482,800,6,94,4,0.68320682,0.688914949,0.013439356,0.012158578,6.69,4.328,498.5,400,-0.037549687,0.321762674,0.321762674,5,89,0.677498691,1,4,0.457029894,0,1,0.183181279,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,81,0.067,1632.5,500,1052,1422,740,35,125,8,0.687129149,0.689909944,0.596626289,0.591628792,6.53,4.208,494,370,0.497637642,0.459739127,0.327136472,13,94,0.670444621,12,10,0.677877491,0,11,0.529446331,7,0,0.544806695,0,7,0.646507009,3,0,0.513747475,0,3,0.5128145,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,81,0.067,1632.5,500,1066,1442,752,31,117,5,0.687129149,0.684348354,0.596626289,0.597278549,6.53,4.264,494,376,0.525061,0.375712173,0.345819126,13,87,0.670444621,14,12,0.689909944,4,14,0.636014828,0,4,0.568370929,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,81,0.067,1632.5,500,1025,1421,792,6,102,4,0.687129149,0.684348354,0.013467205,0.013927431,6.53,4.1,499.5,396,0.012323569,0.401228255,0.316445585,4,96,0.661342459,2,4,0.689909944,0,2,0.272434999,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,81,0.067,1632.5,500,1064,1465,802,5,93,4,0.687129149,0.689909944,0.013467205,0.012038633,6.53,4.256,499.5,401,-0.005365817,0.332576772,0.332576772,4,88,0.655904175,1,4,0.550835214,0,1,0.374426959,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,82,0.067,1627.5,500,2,5,6,408,486,10,0.688160096,0.569881717,0.601300442,0,6.51,0.008,487,3,-1,0.454737229,0.454737229,25,95,0.68895924,210,21,0.695070242,0,197,0.651392014,142,0,0.588211956,0,142,0.639414767,28,0,0.545846694,0,28,0.588917311,3,0,0.450732251,0,3,0.340806545,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,82,0.067,1627.5,500,0,0,0,411,489,12,0.688160096,0,0.601300442,0,6.51,0,487,0,0,0,0,25,86,0.68895924,147,21,0.681249949,0,143,0.692914148,167,0,0.695070242,0,167,0.660722971,58,0,0.664831875,0,58,0.586300123,11,0,0.490520889,0,11,0.514386858,3,0,0.517843245,0,3,0.240083354,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,82,0.067,1627.5,500,1061.5,1462.5,802,1,97,4,0.688160096,0.695070242,0.012851854,0.012728709,6.51,4.246,500,401,-0.004431864,0.251227392,0.393795971,0,96,0.668490058,1,0,0.380421359,0,1,0.286699389,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,82,0.067,1627.5,500,1086,1492,812,1,87,4,0.688160096,0.695070242,0.012851854,0.013068794,6.51,4.344,500,406,0.004964533,0.3022489,0.586720359,0,86,0.674330566,1,0,0.367370771,0,1,0.447197878,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,83,0.067,1585,500,1070.5,1465.5,790,7,103,3,0.687228096,0.699836678,0.58024952,0.579818789,6.34,4.282,497.5,395,0.547457409,0.296539146,0.298913054,7,97,0.68124844,0,6,0.595759612,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,83,0.067,1585,500,1007,1386,758,25,117,4,0.687228096,0.699836678,0.58024952,0.57289381,6.34,4.028,497.5,379,0.500664627,0.394029339,0.284989049,7,92,0.68124844,18,7,0.57513197,0,18,0.586317089,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,83,0.067,1585,500,1001.5,1398.5,794,4,102,4,0.687228096,0.699836678,0.01198511,0.013311115,6.34,4.006,500,397,0.02199317,0.352399975,0.375927758,1,98,0.657365164,3,1,0.371183159,0,3,0.628168256,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,83,0.067,1585,500,1036.5,1435.5,798,5,97,5,0.687228096,0.699836678,0.01198511,0.012362923,6.34,4.146,500,399,-0.016903853,0.47825157,0.47825157,1,92,0.642246305,3,1,0.501910627,1,3,0.68124844,0,1,0.553125314,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,84,0.067,1662.5,500,1126.5,1510.5,768,20,112,6,0.689946594,0.688232406,0.584412062,0.58642478,6.65,4.506,495,384,0.578559387,0.330236466,0.288105121,8,94,0.691660782,10,6,0.611859613,0,10,0.592570233,2,0,0.535483981,0,2,0.378244575,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,84,0.067,1662.5,500,0,0,0,402,498,14,0.689946594,0,0.584412062,0,6.65,0,495,0,0,0,0,8,98,0.691660782,98,7,0.674339459,0,97,0.688232406,107,0,0.642547812,0,107,0.668304502,81,0,0.687516772,0,81,0.670367362,85,0,0.655353316,0,85,0.622950438,18,0,0.613700735,0,18,0.62904611,5,0,0.616194734,0,5,0.414323508,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
