,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step2_isol,step2_unsupp,step3_isol,step3_unsupp,step4_isol,step4_unsupp,step5_isol,step5_unsupp,step6_isol,step6_unsupp,step7_isol,step7_unsupp,step8_isol,step8_unsupp,step9_isol,step9_unsupp,step10_isol,step10_unsupp,step11_isol,step11_unsupp,step12_isol,step12_unsupp,step13_isol,step13_unsupp,step14_isol,step14_unsupp,step15_isol,step15_unsupp,step16_isol,step16_unsupp,step17_isol,step17_unsupp,step18_isol,step18_unsupp,step19_isol,step19_unsupp,step20_isol,step20_unsupp,step21_isol,step21_unsupp,step22_isol,step22_unsupp,step23_isol,step23_unsupp,step24_isol,step24_unsupp,step25_isol,step25_unsupp,step26_isol,step26_unsupp,step27_isol,step27_unsupp,step28_isol,step28_unsupp,step29_isol,step29_unsupp,step30_isol,step30_unsupp,step31_isol,step31_unsupp,step32_isol,step32_unsupp,step33_isol,step33_unsupp,step34_isol,step34_unsupp,step35_isol,step35_unsupp,step36_isol,step36_unsupp
224,56,0.06200000000000002,1449.5,500.0,939.5,1340.5,802,7,91,4,0.6908815389531971,0.6910339741923636,0.009518649331074179,0.011140646552117876,5.798,3.758,499.5,401,0.01135400787249164,0.3817131406990111,0.4811510342096832,3,85,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,57,0.06200000000000002,1436.5,500.0,0,0.0,0,643,257,7,0.694113955353451,0,0.5974680911174379,0,5.746,0.0,485.5,0,0,0,0,273,63,225,95,55,56,81,14,8,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,57,0.06200000000000002,1436.5,500.0,0,0.0,0,547,353,9,0.694113955353451,0,0.5974680911174379,0,5.746,0.0,485.5,0,0,0,0,273,58,6,173,225,3,0,110,41,0,0,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,57,0.06200000000000002,1436.5,500.0,888.5,1274.5,772,16,112,4,0.694113955353451,0.6783147789910932,0.011100856554339273,0.011509093957280482,5.746,3.5540000000000003,497,386,0.00426939525515688,0.4814522279851643,0.5432617163095275,12,98,4,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,57,0.06200000000000002,1436.5,500.0,888.5,1279.5,782,15,103,5,0.694113955353451,0.6951551076137112,0.011100856554339273,0.010264316530301186,5.746,3.5540000000000003,497,391,-0.017081359730271077,0.346904585195346,0.37422711047565177,12,88,2,12,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,58,0.06200000000000002,1440.5,500.0,0,0.0,0,578,322,9,0.6933818781196109,0,0.58539542281997,0,5.7620000000000005,0.0,492,0,0,0,0,342,58,22,211,174,7,9,38,25,1,4,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,58,0.06200000000000002,1440.5,500.0,1,3.0,4,636,260,7,0.6933818781196109,0.4476257304910565,0.58539542281997,0.0,5.7620000000000005,0.004,492,2,nan,0.3481691095034652,0.3481691095034652,342,55,123,162,155,17,13,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,58,0.06200000000000002,1440.5,500.0,878.5,1266.5,776,15,109,6,0.6933818781196109,0.6969524336343946,0.008533480436286045,0.006567980988084081,5.7620000000000005,3.5140000000000002,499.5,388,0.01906435130112533,0.37381158574859885,0.5185673116645695,5,95,9,4,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,58,0.06200000000000002,1440.5,500.0,922.5,1318.5,792,11,97,4,0.6933818781196109,0.6969524336343946,0.008533480436286045,0.005603837800807499,5.7620000000000005,3.6900000000000004,499.5,396,-0.0003747523171534813,0.2695863767165475,0.37381158574859885,5,86,6,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,59,0.06200000000000002,1422.0,500.0,1,3.0,4,479,417,10,0.6692994705643627,0.4162028597517571,0.581291220469577,0.0,5.688,0.004,492,2,nan,0.3683286541627894,0.3683286541627894,17,95,200,11,2,185,226,0,0,120,33,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,59,0.06200000000000002,1422.0,500.0,0,0.0,0,457,443,10,0.6692994705643627,0,0.581291220469577,0,5.688,0.0,492,0,0,0,0,17,87,170,13,31,139,158,21,17,138,43,5,13,33,6,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,59,0.06200000000000002,1422.0,500.0,922,1320.0,796,4,100,4,0.6692994705643627,0.671373230673452,0.013601393764646766,0.01366536869049432,5.688,3.6879999999999997,499,398,0.015691056048729876,0.4915086657771033,0.5120417349373947,1,96,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,59,0.06200000000000002,1422.0,500.0,910.5,1311.5,802,6,92,4,0.6692994705643627,0.671373230673452,0.013601393764646766,0.01629152227655968,5.688,3.6420000000000003,499,401,-0.0013800206314241916,0.3065079926156549,0.3065079926156549,1,87,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,60,0.06200000000000002,1460.0,500.0,0,0.0,0,410,490,13,0.685958797609777,0,0.5886554208843363,0,5.84,0.0,487.5,0,0,0,0,30,89,33,24,31,31,0,30,184,0,0,184,120,0,0,120,10,0,0,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,60,0.06200000000000002,1460.0,500.0,1,3.0,4,586,310,8,0.685958797609777,0.31344789676309914,0.5886554208843363,0.0,5.84,0.004,487.5,2,nan,0.31319480166581415,0.31319480166581415,30,91,329,12,0,168,221,0,0,37,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,60,0.06200000000000002,1460.0,500.0,941.5,1337.5,792,8,100,4,0.685958797609777,0.7015831284106708,0.011057640867260101,0.012064093314093312,5.84,3.766,499,396,-0.009799528141902922,0.4333728119397865,0.38599130858167474,4,92,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,60,0.06200000000000002,1460.0,500.0,949.5,1346.5,794,8,98,4,0.685958797609777,0.7015831284106708,0.011057640867260101,0.011479948822518092,5.84,3.798,499,397,-0.0071414851302294404,0.4202982570399117,0.4372230273151706,4,92,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,61,0.06400000000000002,1550.5,500.0,0,0.0,0,409,491,14,0.7004275221184784,0,0.5942617695375211,0,6.202,0.0,489,0,0,0,0,27,91,99,22,0,95,160,0,0,160,91,0,0,91,26,0,0,26,3,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,61,0.06400000000000002,1550.5,500.0,0,0.0,0,491,409,10,0.7004275221184784,0,0.5942617695375211,0,6.202,0.0,489,0,0,0,0,27,89,178,22,14,157,173,9,72,110,18,9,7,11,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,61,0.06400000000000002,1550.5,500.0,981,1373.0,784,11,105,4,0.7004275221184784,0.701184306533679,0.01549506269482754,0.01644012874880222,6.202,3.924,497.5,392,-0.06548382115724433,0.4091719081173836,0.4487896305936115,7,94,4,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,61,0.06400000000000002,1550.5,500.0,982,1381.0,798,7,95,3,0.7004275221184784,0.6996707377032776,0.01549506269482754,0.017810433787877392,6.202,3.928,497.5,399,-0.07319967171389141,0.5796563264516643,0.5111781811989935,7,89,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,62,0.06400000000000002,1501.5,500.0,1,3.0,4,415,481,14,0.6920810695653083,0.5336581945931035,0.581045978177869,0.0,6.006,0.004,491.5,2,nan,0.5060639168953567,0.5060639168953567,17,92,22,15,21,22,113,12,6,104,126,3,0,123,87,0,0,87,19,0,0,19,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,62,0.06400000000000002,1501.5,500.0,0,0.0,0,412,488,10,0.6920810695653083,0,0.581045978177869,0,6.006,0.0,491.5,0,0,0,0,17,86,171,14,0,164,174,0,0,174,45,0,0,45,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,62,0.06400000000000002,1501.5,500.0,968,1365.0,794,6,100,4,0.6920810695653083,0.694978712012816,0.011554104320963333,0.010330489549633125,6.006,3.872,498.5,397,-0.010927341112397827,0.4484570437718925,0.4484570437718925,3,94,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,62,0.06400000000000002,1501.5,500.0,995,1397.0,804,4,92,4,0.6920810695653083,0.694978712012816,0.011554104320963333,0.00965563596160611,6.006,3.9799999999999995,498.5,402,0.014812184213746037,0.4137717375753966,0.3322996229484903,3,88,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,63,0.06400000000000002,1484.5,500.0,4,8.0,8,458,434,9,0.687321414588756,0.384068961139311,0.5902895027261762,0.41666666666666663,5.938,0.016,493.5,4,-0.8333333333333394,0.3201025220096048,0.3201025220096048,233,79,37,203,134,13,16,109,27,5,3,20,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,63,0.06400000000000002,1484.5,500.0,0,0.0,0,568,332,7,0.687321414588756,0,0.5902895027261762,0,5.938,0.0,493.5,0,0,0,0,233,64,100,154,137,50,94,50,3,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,63,0.06400000000000002,1484.5,500.0,939,1331.0,784,9,107,4,0.687321414588756,0.6946318180696831,0.012345260608567055,0.012643747975380627,5.938,3.7560000000000002,498,392,0.012332772683095468,0.5130074157805647,0.41953274587915784,6,99,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,63,0.06400000000000002,1484.5,500.0,974,1373.0,798,7,95,4,0.687321414588756,0.6946318180696831,0.012345260608567055,0.015411363907604505,5.938,3.896,498,399,0.021936140793741975,0.3547799274079795,0.3510683758716736,6,88,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,64,0.06400000000000002,1501.5,500.0,1,3.0,4,563,333,7,0.6880080713390799,0.5294536048861653,0.589141652363569,0.0,6.006,0.004,488,2,nan,0.4180114125915687,0.4180114125915687,392,61,43,223,115,4,3,42,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,64,0.06400000000000002,1501.5,500.0,0,0.0,0,587,313,7,0.6880080713390799,0,0.589141652363569,0,6.006,0.0,488,0,0,0,0,392,40,33,198,145,7,7,63,9,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,64,0.06400000000000002,1501.5,500.0,933,1328.0,790,7,103,4,0.6880080713390799,0.6936245848358195,0.010220439819260987,0.006205636838548231,6.006,3.732,499.5,395,0.018546606464733523,0.528803909930095,0.5279235186112692,4,97,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,64,0.06400000000000002,1501.5,500.0,984,1386.0,804,7,89,5,0.6880080713390799,0.6931091289021499,0.010220439819260987,0.009339368481159526,6.006,3.936,499.5,402,0.019129609569758163,0.40179442190909814,0.4176338192952914,4,82,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,65,0.06400000000000002,1505.0,500.0,2.5,5.5,6,572,322,8,0.6931679378841031,0.4891686784850827,0.5967308687749568,0.5,6.02,0.01,467.5,3,nan,0.3915158332735689,0.3915158332735689,191,75,133,105,123,68,110,41,6,30,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,65,0.06400000000000002,1505.0,500.0,0,0.0,0,464,436,9,0.6931679378841031,0,0.5967308687749568,0,6.02,0.0,467.5,0,0,0,0,191,63,39,153,201,8,0,179,29,0,0,29,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,65,0.06400000000000002,1505.0,500.0,915.5,1305.5,780,11,109,4,0.6931679378841031,0.7019460598817657,0.013082216792337027,0.011480435518897056,6.02,3.662,499.5,390,-0.019300272180955688,0.5057223382309742,0.5057223382309742,6,98,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,65,0.06400000000000002,1505.0,500.0,967,1364.0,794,10,96,5,0.6931679378841031,0.7019460598817657,0.013082216792337027,0.011759371331159743,6.02,3.868,499.5,397,-0.010141713367595428,0.2624019257518383,0.5743213275517112,6,86,3,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,66,0.06600000000000002,1636.5,500.0,0,0.0,0,534,366,10,0.6912447613197759,0,0.6006983271866334,0,6.545999999999999,0.0,482.5,0,0,0,0,145,82,159,117,181,48,19,101,26,4,1,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,66,0.06600000000000002,1636.5,500.0,0,0.0,0,478,422,9,0.6912447613197759,0,0.6006983271866334,0,6.545999999999999,0.0,482.5,0,0,0,0,145,78,60,114,235,9,1,183,32,1,0,32,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,66,0.06600000000000002,1636.5,500.0,1060,1459.0,798,3,99,4,0.6912447613197759,0.6931058340542233,0.012307132284457515,0.016844510265562884,6.545999999999999,4.24,499.5,399,0.006401239498210875,0.22517749919967173,0.22517749919967173,2,96,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,66,0.06600000000000002,1636.5,500.0,1074,1476.0,804,2,94,3,0.6912447613197759,0.7000473843918156,0.012307132284457515,0.012654081683932426,6.545999999999999,4.295999999999999,499.5,402,-0.0055127654070453586,0.3561191836459207,0.35689927501168284,2,92,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,67,0.06600000000000002,1597.5,500.0,1,3.0,4,410,486,13,0.6790798002691528,0.512927670628791,0.6055280112895345,0.0,6.390000000000001,0.004,478.5,2,nan,0.43911901137003895,0.43911901137003895,47,88,20,40,57,19,2,57,171,0,0,169,89,0,0,89,23,0,0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,67,0.06600000000000002,1597.5,500.0,0,0.0,0,411,489,15,0.6790798002691528,0,0.6055280112895345,0,6.390000000000001,0.0,478.5,0,0,0,0,47,85,13,42,84,12,0,83,88,0,0,88,148,0,0,148,27,0,0,27,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,67,0.06600000000000002,1597.5,500.0,1048,1449.0,802,2,96,4,0.6790798002691528,0.6818891607892213,0.011405328005327994,0.011985548394525949,6.390000000000001,4.192,500,401,-0.016835683832874013,0.4531336039124054,0.32970093958650415,1,94,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,67,0.06600000000000002,1597.5,500.0,1045,1446.0,802,5,93,4,0.6790798002691528,0.6963681228384616,0.011405328005327994,0.014396188461026357,6.390000000000001,4.18,500,401,-0.016185256965381263,0.33501085528469415,0.19769280316834903,1,89,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,68,0.06600000000000002,1631.5,500.0,0,0.0,0,463,437,11,0.6881133089272489,0,0.5862893786240478,0,6.526,0.0,470.5,0,0,0,0,275,64,8,199,123,3,1,114,48,1,0,48,6,0,0,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,68,0.06600000000000002,1631.5,500.0,0,0.0,0,636,264,7,0.6881133089272489,0,0.5862893786240478,0,6.526,0.0,470.5,0,0,0,0,275,64,258,104,57,60,30,24,16,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,68,0.06600000000000002,1631.5,500.0,1038.5,1437.5,798,4,98,4,0.6881133089272489,0.6956251902834791,0.015163548614273582,0.015434419381787795,6.526,4.154,499,399,0.003147027961124194,0.3360874426969319,0.35267044230442557,3,95,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,68,0.06600000000000002,1631.5,500.0,1067,1468.0,802,4,94,4,0.6881133089272489,0.6956251902834791,0.015163548614273582,0.016385803168845553,6.526,4.268000000000001,499,401,-0.004271968935500029,0.4315433416301605,0.4315433416301605,3,90,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,69,0.06600000000000002,1620.5,500.0,0,0.0,0,485,415,7,0.7003971683652406,0,0.6051649243430801,0,6.481999999999999,0.0,465,0,0,0,0,207,78,9,180,202,3,1,140,66,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,69,0.06600000000000002,1620.5,500.0,1,3.0,4,489,407,11,0.7003971683652406,0.3597284170524038,0.6051649243430801,0.0,6.481999999999999,0.004,465,2,nan,0.25777259146544895,0.25777259146544895,207,65,0,166,150,0,0,116,120,0,0,50,11,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,69,0.06600000000000002,1620.5,500.0,1037.5,1438.5,802,1,97,4,0.7003971683652406,0.7054240899162049,0.01269419191919191,0.009334071304146116,6.481999999999999,4.15,500,401,0.011272013957853239,0.5641531356316427,0.4740651296036737,0,96,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,69,0.06600000000000002,1620.5,500.0,1090.5,1496.5,812,1,87,4,0.7003971683652406,0.7054240899162049,0.01269419191919191,0.0128946860473954,6.481999999999999,4.362,500,406,0.0007465703262768319,0.43696796038248137,0.34043243043604315,0,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,70,0.06600000000000002,1602.0,500.0,0,0.0,0,410,490,13,0.6892955794072327,0,0.5858561395765318,0,6.4079999999999995,0.0,488.5,0,0,0,0,24,88,8,18,168,7,0,167,104,0,0,104,90,0,0,90,14,0,0,14,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
