,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step2_isol,step2_unsupp,step3_isol,step3_unsupp,step4_isol,step4_unsupp,step5_isol,step5_unsupp,step6_isol,step6_unsupp,step7_isol,step7_unsupp,step8_isol,step8_unsupp,step9_isol,step9_unsupp,step10_isol,step10_unsupp,step11_isol,step11_unsupp,step12_isol,step12_unsupp,step13_isol,step13_unsupp,step14_isol,step14_unsupp,step15_isol,step15_unsupp,step16_isol,step16_unsupp,step17_isol,step17_unsupp,step18_isol,step18_unsupp,step19_isol,step19_unsupp,step20_isol,step20_unsupp,step21_isol,step21_unsupp,step22_isol,step22_unsupp,step23_isol,step23_unsupp,step24_isol,step24_unsupp,step25_isol,step25_unsupp,step26_isol,step26_unsupp
597,150,0.09800000000000005,1226.5,300.0,858,1100.0,484,2,54,4,0.6764739104643551,0.7027314235545947,0.6234268374540113,0.6387628842690829,8.176666666666668,5.72,299.5,242,0.5915075860868806,0.3675667480230269,0.3016980807169971,1,52,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,150,0.09800000000000005,1226.5,300.0,808,1050.0,484,0,56,2,0.6764739104643551,0.7027314235545947,0.02361850524776218,0.02277613341662927,8.176666666666668,5.386666666666667,300,242,0.002869328309763587,0.5624083137608322,0.4747909036933549,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,150,0.09800000000000005,1226.5,300.0,796,1039.0,486,1,53,4,0.6764739104643551,0.7027314235545947,0.02361850524776218,0.022009698725384986,8.176666666666668,5.306666666666667,300,243,0.011889512865067118,0.32272197176123846,0.4223514268592561,0,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,151,0.10000000000000005,1282.5,300.0,908,1149.0,482,0,58,2,0.6706618889516589,0.6723616830825738,0.6255357316974965,0.6316807788799488,8.55,6.053333333333333,300,241,0.49380609573096623,0.39586293391848437,0.35159417070501375,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,151,0.10000000000000005,1282.5,300.0,904.5,1145.5,482,1,57,4,0.6706618889516589,0.6723616830825738,0.6255357316974965,0.6369863596523346,8.55,6.03,300,241,0.462659698375703,0.4114113743689417,0.3428065550414068,0,56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,151,0.10000000000000005,1282.5,300.0,827,1068.0,482,0,58,2,0.6706618889516589,0.6723616830825738,0.02591150234068187,0.027470066410144496,8.55,5.513333333333334,300,241,0.020080489709326417,0.4136526032370152,0.4136526032370152,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,151,0.10000000000000005,1282.5,300.0,830,1072.0,484,0,56,2,0.6706618889516589,0.6723616830825738,0.02591150234068187,0.030215736095050606,8.55,5.533333333333333,300,242,0.010032876034943053,0.476145185097825,0.5367644905675002,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,152,0.10000000000000005,1282.0,300.0,850,1089.0,478,2,60,4,0.6852071350833027,0.6949262772579684,0.6185553971598861,0.6142549573788805,8.546666666666667,5.666666666666667,300,239,0.56370097304446,0.29503249913731167,0.2576127498127235,0,58,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,152,0.10000000000000005,1282.0,300.0,884.5,1126.5,484,2,54,4,0.6852071350833027,0.6949262772579684,0.6185553971598861,0.6292161624938983,8.546666666666667,5.8966666666666665,300,242,0.5462472505182276,0.2979575047128477,0.2779769714356852,0,52,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,152,0.10000000000000005,1282.0,300.0,807.5,1048.5,482,0,58,2,0.6852071350833027,0.6949262772579684,0.02878418276483289,0.02921709456979164,8.546666666666667,5.383333333333333,300,241,-0.027035734697787504,0.4014728174340577,0.4104519163254582,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,152,0.10000000000000005,1282.0,300.0,836.5,1080.5,488,0,52,2,0.6852071350833027,0.6949262772579684,0.02878418276483289,0.032410804132115584,8.546666666666667,5.576666666666666,300,244,0.003275542576016279,0.4182780255146141,0.415642359641366,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,153,0.10000000000000005,1262.0,300.0,831,1060.0,458,14,68,4,0.6712437222750611,0.6727961633835898,0.6250889875375167,0.6280118674030826,8.413333333333334,5.54,297,229,0.5425568255168572,0.4511958267576919,0.2536053835143373,6,55,8,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,153,0.10000000000000005,1262.0,300.0,879.5,1112.5,466,11,63,6,0.6712437222750611,0.6852996683072111,0.6250889875375167,0.6248674132257823,8.413333333333334,5.863333333333333,297,233,0.4761057379444723,0.36782012046111434,0.31979961463023443,6,52,4,6,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,153,0.10000000000000005,1262.0,300.0,823.5,1064.5,482,1,57,4,0.6712437222750611,0.6727961633835898,0.02937259429596888,0.032288164808911675,8.413333333333334,5.49,300,241,-0.021160444696046034,0.36649078353515807,0.36649078353515807,0,56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,153,0.10000000000000005,1262.0,300.0,830,1073.0,486,1,53,4,0.6712437222750611,0.6852996683072111,0.02937259429596888,0.02958589193157092,8.413333333333334,5.533333333333333,300,243,-0.048488679527873724,0.36649078353515807,0.36649078353515807,0,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,154,0.10000000000000005,1306.0,300.0,841,1071.0,460,11,69,3,0.6908573767625656,0.6993324279708958,0.6154216292966288,0.6162422076360696,8.706666666666667,5.606666666666667,296.5,230,0.5647456846697981,0.3236934240733431,0.2400875969281284,11,59,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,154,0.10000000000000005,1306.0,300.0,853.5,1083.5,460,16,64,5,0.6908573767625656,0.6979821600775947,0.6154216292966288,0.6150560688955831,8.706666666666667,5.6899999999999995,296.5,230,0.5425478207821965,0.3577334666542379,0.23046460024028942,11,51,2,8,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,154,0.10000000000000005,1306.0,300.0,836.5,1076.5,480,0,60,2,0.6908573767625656,0.6993324279708958,0.028035952065363797,0.02199398164471692,8.706666666666667,5.576666666666666,300,240,0.0004994570320114473,0.4798001679883991,0.5816115873506296,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,154,0.10000000000000005,1306.0,300.0,874,1117.0,486,0,54,2,0.6908573767625656,0.6979821600775947,0.028035952065363797,0.029288656621626816,8.706666666666667,5.826666666666666,300,243,0.0005497241217838568,0.5037567036560777,0.5037567036560777,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,155,0.10000000000000005,1308.0,300.0,917,1155.0,476,5,59,4,0.676933129253958,0.6814357771963861,0.6221757715747216,0.6271446450512193,8.719999999999999,6.113333333333333,299,238,0.5656257473395214,0.3202337690737894,0.2779283461839125,2,54,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,155,0.10000000000000005,1308.0,300.0,874.5,1106.5,464,10,66,4,0.676933129253958,0.6814357771963861,0.6221757715747216,0.643224832132033,8.719999999999999,5.83,299,232,0.5822294911650074,0.3448800909762471,0.28676787850927704,2,56,8,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,155,0.10000000000000005,1308.0,300.0,851,1094.0,486,0,54,2,0.676933129253958,0.6818636130507196,0.025568059262718674,0.025627019299858774,8.719999999999999,5.673333333333334,300,243,0.004942768278670113,0.33789090982874426,0.3091311790753549,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,155,0.10000000000000005,1308.0,300.0,846,1088.0,484,0,56,2,0.676933129253958,0.6818636130507196,0.025568059262718674,0.023653412702999456,8.719999999999999,5.640000000000001,300,242,0.012095956034491206,0.27316999141690257,0.3091311790753549,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,156,0.10200000000000005,1308.0,300.0,908,1150.0,484,0,56,2,0.6842284924856998,0.6949905772922732,0.620438800306447,0.6324528777008116,8.719999999999999,6.053333333333334,300,242,0.4906452463109671,0.5632957803607257,0.24343740580783085,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,156,0.10200000000000005,1308.0,300.0,834,1065.0,462,10,68,4,0.6842284924856998,0.6949905772922732,0.620438800306447,0.6338610523675459,8.719999999999999,5.5600000000000005,300,231,0.45382843173483567,0.5211305283117661,0.36742786311595904,0,58,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,156,0.10200000000000005,1308.0,300.0,851.5,1092.5,482,1,57,4,0.6842284924856998,0.6949905772922732,0.02774088949979039,0.031180290501135,8.719999999999999,5.676666666666667,300,241,-0.03720353999768981,0.3397428963244519,0.350298523134035,0,56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,156,0.10200000000000005,1308.0,300.0,854,1095.0,482,0,58,2,0.6842284924856998,0.6949905772922732,0.02774088949979039,0.02897407456536086,8.719999999999999,5.693333333333333,300,241,-0.022088987435027033,0.28558837024193023,0.28558837024193023,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,157,0.10200000000000005,1332.0,300.0,932,1175.0,486,0,54,2,0.6938151326509138,0.6834849761831793,0.6128371294598076,0.6290155442207004,8.879999999999999,6.213333333333333,300,243,0.566552244767782,0.2757159235559729,0.2339838122928265,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,157,0.10200000000000005,1332.0,300.0,918,1160.0,484,0,56,2,0.6938151326509138,0.7041452891186483,0.6128371294598076,0.6252796159304423,8.879999999999999,6.119999999999999,300,242,0.5405628037817516,0.4071931246930879,0.19594678128595638,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,157,0.10200000000000005,1332.0,300.0,886,1129.0,486,0,54,2,0.6938151326509138,0.6834849761831793,0.02799548599548598,0.028327867834040652,8.879999999999999,5.906666666666666,300,243,-0.03986292816411359,0.49603275795993296,0.4021811212482559,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,157,0.10200000000000005,1332.0,300.0,882.5,1124.5,484,0,56,2,0.6938151326509138,0.7041452891186483,0.02799548599548598,0.026274299621407038,8.879999999999999,5.883333333333333,300,242,-0.014423934820926389,0.49603275795993296,0.49603275795993296,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,158,0.10200000000000005,1320.0,300.0,923.5,1161.5,476,2,62,4,0.6722959792823191,0.6806182960022726,0.6017873308608601,0.6115564290984459,8.8,6.156666666666666,300,238,0.5564201103737532,0.4005580412765871,0.40552438132569235,0,60,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,158,0.10200000000000005,1320.0,300.0,928.5,1171.5,486,0,54,2,0.6722959792823191,0.6806182960022726,0.6017873308608601,0.6089657941509792,8.8,6.1899999999999995,300,243,0.5665841643903264,0.4315976989055925,0.40552438132569235,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,158,0.10200000000000005,1320.0,300.0,842.5,1081.5,478,1,61,4,0.6722959792823191,0.6806182960022726,0.03132378606372413,0.03094901925815043,8.8,5.616666666666667,300,239,-0.0014028602790463179,0.4601500936535885,0.47838078008791685,0,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,158,0.10200000000000005,1320.0,300.0,875.5,1118.5,486,0,54,2,0.6722959792823191,0.6806182960022726,0.03132378606372413,0.0297610939586248,8.8,5.836666666666666,300,243,-0.015069797122784858,0.28735951348577826,0.3401829821960957,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,159,0.10200000000000005,1363.5,300.0,959.5,1199.5,480,0,60,2,0.6994620056119145,0.6942806539324431,0.6276126175023236,0.6341138144263148,9.09,6.3966666666666665,300,240,0.49985959467050606,0.3360251440442527,0.27748864169001686,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,159,0.10200000000000005,1363.5,300.0,985.5,1231.5,492,0,48,2,0.6994620056119145,0.7046433572913858,0.6276126175023236,0.6443867390513732,9.09,6.57,300,246,0.4744193330828518,0.36450811662985116,0.31470978036281716,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,159,0.10200000000000005,1363.5,300.0,886,1126.0,480,0,60,2,0.6994620056119145,0.6942806539324431,0.03352290096098143,0.03339486901986899,9.09,5.906666666666666,300,240,-0.03172907872229004,0.4602529663964562,0.3154361446534076,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,159,0.10200000000000005,1363.5,300.0,919.5,1165.5,492,0,48,2,0.6994620056119145,0.7046433572913858,0.03352290096098143,0.03201130164006775,9.09,6.13,300,246,-0.032376654097739585,0.48469287281234846,0.4927029311993283,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,160,0.10200000000000005,1381.5,300.0,957.5,1197.5,480,2,58,3,0.6675707298421676,0.6704283435457308,0.6072676792162086,0.6124664898010485,9.21,6.383333333333333,299,240,0.5466785922026509,0.4009615929770811,0.3035148487157342,2,56,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,160,0.10200000000000005,1381.5,300.0,973,1215.0,484,3,53,4,0.6675707298421676,0.6704283435457308,0.6072676792162086,0.6269114298708365,9.21,6.486666666666666,299,242,0.47866058462067035,0.40132993071077316,0.2406220025755778,2,50,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,160,0.10200000000000005,1381.5,300.0,880,1122.0,484,0,56,2,0.6675707298421676,0.6704283435457308,0.03161568675848858,0.02767758425877042,9.21,5.866666666666667,300,242,-0.04553724681931754,0.35935338032073794,0.3744610064275645,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,160,0.10200000000000005,1381.5,300.0,921.5,1166.5,490,0,50,2,0.6675707298421676,0.6704283435457308,0.03161568675848858,0.030515261382608287,9.21,6.143333333333333,300,245,-0.03655555972764633,0.396121517260076,0.3371078548257951,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,161,0.10400000000000005,1361.0,300.0,953.5,1194.5,482,1,57,2,0.6967076584664135,0.69768200416215,0.628895281910516,0.6161261072092807,9.073333333333334,6.3566666666666665,299.5,241,0.5534532898505178,0.31222772396449866,0.28309937350150816,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,161,0.10400000000000005,1361.0,300.0,958,1200.0,484,1,55,3,0.6967076584664135,0.695733312770677,0.628895281910516,0.6306373280881057,9.073333333333334,6.386666666666667,299.5,242,0.4900545197142251,0.4306606949273774,0.21354341017549278,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,161,0.10400000000000005,1361.0,300.0,873,1113.0,480,1,59,4,0.6967076584664135,0.69768200416215,0.027094768048715398,0.024415988423341348,9.073333333333334,5.82,300,240,-0.0017337156326857582,0.34968062555265206,0.34968062555265206,0,58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,161,0.10400000000000005,1361.0,300.0,895.5,1138.5,486,0,54,2,0.6967076584664135,0.695733312770677,0.027094768048715398,0.024909300871537587,9.073333333333334,5.970000000000001,300,243,0.0075494268041733995,0.33496167267369004,0.33496167267369004,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,162,0.10400000000000005,1373.5,300.0,957,1198.0,482,0,58,2,0.6969079414656267,0.700971460313895,0.6266948845215099,0.6385211085662632,9.156666666666666,6.38,300,241,0.5595282900241014,0.3466097399275229,0.33455304976762745,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,162,0.10400000000000005,1373.5,300.0,983.5,1226.5,486,0,54,2,0.6969079414656267,0.700971460313895,0.6266948845215099,0.6344163992493697,9.156666666666666,6.556666666666667,300,243,0.5401582463404508,0.3411599968521171,0.3248414806413724,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,162,0.10400000000000005,1373.5,300.0,897,1138.0,482,0,58,2,0.6969079414656267,0.700971460313895,0.025845315617761416,0.02546490114190482,9.156666666666666,5.98,300,241,0.018407994947777017,0.30995948919044103,0.47357902492177417,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,162,0.10400000000000005,1373.5,300.0,922.5,1165.5,486,0,54,2,0.6969079414656267,0.700971460313895,0.025845315617761416,0.027549168535007287,9.156666666666666,6.15,300,243,0.02715670627348295,0.40789160061934027,0.40789160061934027,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,163,0.10400000000000005,1391.5,300.0,953,1188.0,470,7,63,4,0.6917968411666358,0.6951429565128943,0.6254174106910174,0.6297630826163203,9.276666666666667,6.3533333333333335,300,235,0.6713907084411914,0.30721017499367065,0.3347877569423246,0,56,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,163,0.10400000000000005,1391.5,300.0,993,1236.0,486,0,54,2,0.6917968411666358,0.6951429565128943,0.6254174106910174,0.6473459498021863,9.276666666666667,6.619999999999999,300,243,0.6250598712229107,0.40196572890611293,0.3254337767019022,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,163,0.10400000000000005,1391.5,300.0,909,1151.0,484,0,56,2,0.6917968411666358,0.6951429565128943,0.03359255890146653,0.035798391434633495,9.276666666666667,6.0600000000000005,300,242,0.04458992325787524,0.41422344556885266,0.41422344556885266,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,163,0.10400000000000005,1391.5,300.0,938.5,1181.5,486,0,54,2,0.6917968411666358,0.6951429565128943,0.03359255890146653,0.03330110675789684,9.276666666666667,6.256666666666667,300,243,0.02171156384393051,0.30655225485950943,0.3360134393831756,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,164,0.10400000000000005,1368.0,300.0,933,1173.0,480,1,59,4,0.6796669394033602,0.6892842600447872,0.6050234714402667,0.6107003875753872,9.120000000000001,6.220000000000001,300,240,0.4945528433249367,0.4497372521874694,0.2916850290202573,0,58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,164,0.10400000000000005,1368.0,300.0,965.5,1206.5,482,1,57,4,0.6796669394033602,0.6892842600447872,0.6050234714402667,0.6273884368282705,9.120000000000001,6.4366666666666665,300,241,0.5433754168159552,0.4948614561342889,0.228534305291445,0,56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,164,0.10400000000000005,1368.0,300.0,884,1123.0,478,2,60,4,0.6796669394033602,0.6892842600447872,0.02955007758839026,0.03258716561694654,9.120000000000001,5.893333333333333,300,239,-0.04175963438308049,0.49760549736191073,0.5536175525510298,0,58,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,164,0.10400000000000005,1368.0,300.0,903.5,1145.5,484,0,56,2,0.6796669394033602,0.6892842600447872,0.02955007758839026,0.029265252788587715,9.120000000000001,6.023333333333333,300,242,-0.00842284474461418,0.5211630523727452,0.4984085169811552,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,165,0.10400000000000005,1408.5,300.0,932,1167.0,470,8,62,4,0.6952697824507046,0.6970252333746508,0.6134076258480174,0.6124351890342273,9.39,6.213333333333333,299.5,235,0.6515083412783904,0.4414147261359114,0.3180337253931672,1,54,7,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
